time(second),IR,RED
490.4,8473,10731
490.42,8418,10645
490.44,8468,10720
490.46,8433,10744
490.48,8384,10694
490.5,8426,10664
490.52,8451,10694
490.54,8414,10718
490.56,8426,10692
490.58,8448,10725
490.6,8455,10730
490.62,8455,10658
490.64,8435,10702
490.66,8399,10680
490.68,8438,10669
490.7,8422,10702
490.72,8388,10653
490.74,8451,10610
490.76,8421,10671
490.78,8388,10630
490.8,8463,10689
490.82,8390,10629
490.84,8392,10694
490.86,8386,10626
490.88,8397,10631
490.9,8384,10690
490.92,8394,10619
490.94,8412,10561
490.96,8447,10622
490.98,8445,10612
491,8437,10591
491.02,8380,10585
491.04,8315,10529
491.06,8419,10580
491.08,8382,10586
491.1,8364,10558
491.12,8390,10646
491.14,8349,10571
491.16,8373,10581
491.18,8427,10646
491.2,8382,10588
491.22,8383,10541
491.24,8366,10624
491.26,8366,10534
491.28,8349,10509
491.3,8347,108354
491.32,8253,10313
491.34,8195,10375
491.36,8248,10379
491.38,8295,10450
491.4,8329,10547
491.42,8313,10537
491.44,8350,10579
491.46,8451,10729
491.48,8446,10736
491.5,8450,10709
491.52,8517,10773
491.54,8471,10778
491.56,8426,10811
491.58,8525,10816
491.6,8539,10831
491.62,8559,10872
491.64,8515,10938
491.66,8532,10922
491.68,8607,10961
491.7,8566,10923
491.72,8619,10929
491.74,8592,10862
491.76,8502,10857
491.78,8565,10865
491.8,8558,10893
491.82,8501,10853
491.84,8538,10897
491.86,8520,10852
491.88,8561,10831
491.9,8547,10842
491.92,8537,10946
491.94,8507,10841
491.96,8498,10779
491.98,8527,10915
492,8539,10816
492.02,8564,10796
492.04,8485,10801
492.06,8497,10784
492.08,8514,10734
492.1,8541,10832
492.12,8485,10778
492.14,8462,10757
492.16,8532,10775
492.18,8484,10792
492.2,8492,10763
492.22,8480,10806
492.24,8509,10806
492.26,8514,10863
492.28,8512,10898
492.3,8532,10821
492.32,8582,10866
492.34,8604,10899
492.36,8549,10851
492.38,8561,10838
492.4,8586,10864
492.42,8590,10872
492.44,8547,10823
492.46,8559,10860
492.48,8572,10904
492.5,8572,10835
492.52,8568,10895
492.54,8548,10898
492.56,8575,10860
492.58,8649,10889
492.6,8543,10895
492.62,8574,10825
492.64,8568,10958
492.66,8568,10943
492.68,8577,10903
492.7,8545,10885
492.72,8572,10801
492.74,8554,10900
492.76,8561,10805
492.78,8588,10849
492.8,8550,10810
492.82,8522,10831
492.84,8553,10827
492.86,8548,10842
492.88,8508,10887
492.9,8523,10829
492.92,8550,10917
492.94,8525,10917
492.96,8568,10844
492.98,8537,10881
493,8578,10870
493.02,8590,10800
493.04,8571,10856
493.06,8545,10871
493.08,8494,10815
493.1,8540,10877
493.12,8536,10835
493.14,8608,10848
493.16,8578,10912
493.18,8534,10844
493.2,8562,10803
493.22,8606,10956
493.24,8567,10866
493.26,8609,10884
493.28,8573,10884
493.3,8490,10831
493.32,8582,10891
493.34,8555,10898
493.36,8520,10905
493.38,8638,10917
493.4,8617,10913
493.42,8592,10903
493.44,8558,10972
493.46,8584,10911
493.48,8586,10784
493.5,8588,10884
493.52,8535,10863
493.54,8544,10822
493.56,8577,10791
493.58,8531,10929
493.6,8558,10901
493.62,8575,10957
493.64,8648,11085
493.66,8633,11025
493.68,8654,10948
493.7,8549,10902
493.72,8569,10866
493.74,8521,10895
493.76,8498,10851
493.78,8534,10799
493.8,8556,10839
493.82,8540,10892
493.84,8497,10765
493.86,8543,10819
493.88,8535,10825
493.9,8472,10824
493.92,8473,10876
493.94,8517,10903
493.96,8483,10877
493.98,8481,10841
494,8541,10939
494.02,8575,10871
494.04,8535,10844
494.06,8493,10866
494.08,8555,10851
494.1,8518,10880
494.12,8510,10923
494.14,8512,10836
494.16,8555,10808
494.18,8545,10910
494.2,8519,10907
494.22,8496,10873
494.24,8542,10802
494.26,8537,10807
494.28,8500,10898
494.3,8544,10828
494.32,8508,10849
494.34,8488,10891
494.36,8509,10866
494.38,8510,10758
494.4,8522,10837
494.42,8478,10823
494.44,8549,10839
494.46,8482,10827
494.48,8503,10915
494.5,8493,10849
494.52,8506,10807
494.54,8537,10819
494.56,8486,10887
494.58,8538,10850
494.6,8499,10923
494.62,8542,10841
494.64,8550,10824
494.66,8478,10774
494.68,8453,10870
494.7,8444,10741
494.72,8444,10727
494.74,8455,10816
494.76,8443,10747
494.78,8447,10790
494.8,8450,10833
494.82,8415,10807
494.84,8403,10797
494.86,8456,10741
494.88,8488,10731
494.9,8487,10869
494.92,8473,10852
494.94,8470,10838
494.96,8427,10802
494.98,8500,10809
495,8489,10826
495.02,8463,10845
495.04,8470,10748
495.06,8466,10763
495.08,8491,10849
495.1,8468,10827
495.12,8394,10796
495.14,8499,10824
495.16,8536,10800
495.18,8465,10841
495.2,8445,10777
495.22,8501,10792
495.24,8503,10745
495.26,8491,10797
495.28,8456,10799
495.3,8500,10817
495.32,8485,10811
495.34,8547,10803
495.36,8469,10716
495.38,8516,10814
495.4,8454,10780
495.42,8474,10703
495.44,8447,10739
495.46,8431,10748
495.48,8484,10770
495.5,8427,10818
495.52,8440,10742
495.54,8446,10834
495.56,8466,10822
495.58,8519,10780
495.6,8455,10761
495.62,8421,10727
495.64,8486,10747
495.66,8461,10733
495.68,8473,10731
495.7,8418,10645
495.72,8468,10720
495.74,8433,10744
495.76,8384,10694
495.78,8426,10664
495.8,8451,10694
495.82,8414,10718
495.84,8426,10692
495.86,8448,10725
495.88,8455,10730
495.9,8455,10658
495.92,8435,10702
495.94,8399,10680
495.96,8438,10669
495.98,8422,10702
496,8388,10653
496.02,8451,10610
496.04,8421,10671
496.06,8388,10630
496.08,8463,10689
496.1,8390,10629
496.12,8392,10694
496.14,8386,10626
496.16,8397,10631
496.18,8384,10690
496.2,8394,10619
496.22,8412,10561
496.24,8447,10622
496.26,8445,10612
496.28,8437,10591
496.3,8380,10585
496.32,8315,10529
496.34,8419,10580
496.36,8382,10586
496.38,8364,10558
496.4,8390,10646
496.42,8349,10571
496.44,8373,10581
496.46,8427,10646
496.48,8382,10588
496.5,8383,10541
496.52,8366,10624
496.54,8366,10534
496.56,8349,10509
496.58,8347,108354
496.6,8253,10313
496.62,8195,10375
496.64,8248,10379
496.66,8295,10450
496.68,8329,10547
496.7,8313,10537
496.72,8350,10579
496.74,8451,10729
496.76,8446,10736
496.78,8450,10709
496.8,8517,10773
496.82,8471,10778
496.84,8426,10811
496.86,8525,10816
496.88,8539,10831
496.9,8559,10872
496.92,8515,10938
496.94,8532,10922
496.96,8607,10961
496.98,8566,10923
497,8619,10929
497.02,8592,10862
497.04,8502,10857
497.06,8565,10865
497.08,8558,10893
497.1,8501,10853
497.12,8538,10897
497.14,8520,10852
497.16,8561,10831
497.18,8547,10842
497.2,8537,10946
497.22,8507,10841
497.24,8498,10779
497.26,8527,10915
497.28,8539,10816
497.3,8564,10796
497.32,8485,10801
497.34,8497,10784
497.36,8514,10734
497.38,8541,10832
497.4,8485,10778
497.42,8462,10757
497.44,8532,10775
497.46,8484,10792
497.48,8492,10763
497.5,8480,10806
497.52,8509,10806
497.54,8514,10863
497.56,8512,10898
497.58,8532,10821
497.6,8582,10866
497.62,8604,10899
497.64,8549,10851
497.66,8561,10838
497.68,8586,10864
497.7,8590,10872
497.72,8547,10823
497.74,8559,10860
497.76,8572,10904
497.78,8572,10835
497.8,8568,10895
497.82,8548,10898
497.84,8575,10860
497.86,8649,10889
497.88,8543,10895
497.9,8574,10825
497.92,8568,10958
497.94,8568,10943
497.96,8577,10903
497.98,8545,10885
498,8572,10801
498.02,8554,10900
498.04,8561,10805
498.06,8588,10849
498.08,8550,10810
498.1,8522,10831
498.12,8553,10827
498.14,8548,10842
498.16,8508,10887
498.18,8523,10829
498.2,8550,10917
498.22,8525,10917
498.24,8568,10844
498.26,8537,10881
498.28,8578,10870
498.3,8590,10800
498.32,8571,10856
498.34,8545,10871
498.36,8494,10815
498.38,8540,10877
498.4,8536,10835
498.42,8608,10848
498.44,8578,10912
498.46,8534,10844
498.48,8562,10803
498.5,8606,10956
498.52,8567,10866
498.54,8609,10884
498.56,8573,10884
498.58,8490,10831
498.6,8582,10891
498.62,8555,10898
498.64,8520,10905
498.66,8638,10917
498.68,8617,10913
498.7,8592,10903
498.72,8558,10972
498.74,8584,10911
498.76,8586,10784
498.78,8588,10884
498.8,8535,10863
498.82,8544,10822
498.84,8577,10791
498.86,8531,10929
498.88,8558,10901
498.9,8575,10957
498.92,8648,11085
498.94,8633,11025
498.96,8654,10948
498.98,8549,10902
499,8569,10866
499.02,8521,10895
499.04,8498,10851
499.06,8534,10799
499.08,8556,10839
499.1,8540,10892
499.12,8497,10765
499.14,8543,10819
499.16,8535,10825
499.18,8472,10824
499.2,8473,10876
499.22,8517,10903
499.24,8483,10877
499.26,8481,10841
499.28,8541,10939
499.3,8575,10871
499.32,8535,10844
499.34,8493,10866
499.36,8555,10851
499.38,8518,10880
499.4,8510,10923
499.42,8512,10836
499.44,8555,10808
499.46,8545,10910
499.48,8519,10907
499.5,8496,10873
499.52,8542,10802
499.54,8537,10807
499.56,8500,10898
499.58,8544,10828
499.6,8508,10849
499.62,8488,10891
499.64,8509,10866
499.66,8510,10758
499.68,8522,10837
499.7,8478,10823
499.72,8549,10839
499.74,8482,10827
499.76,8503,10915
499.78,8493,10849
499.8,8506,10807
499.82,8537,10819
499.84,8486,10887
499.86,8538,10850
499.88,8499,10923
499.9,8542,10841
499.92,8550,10824
499.94,8478,10774
499.96,8453,10870
499.98,8444,10741
500,8444,10727
500.02,8455,10816
500.04,8443,10747
500.06,8447,10790
500.08,8450,10833
500.1,8415,10807
500.12,8403,10797
500.14,8456,10741
500.16,8488,10731
500.18,8487,10869
500.2,8473,10852
500.22,8470,10838
500.24,8427,10802
500.26,8500,10809
500.28,8489,10826
500.3,8463,10845
500.32,8470,10748
500.34,8466,10763
500.36,8491,10849
500.38,8468,10827
500.4,8394,10796
500.42,8499,10824
500.44,8536,10800
500.46,8465,10841
500.48,8445,10777
500.5,8501,10792
500.52,8503,10745
500.54,8491,10797
500.56,8456,10799
500.58,8500,10817
500.6,8485,10811
500.62,8547,10803
500.64,8469,10716
500.66,8516,10814
500.68,8454,10780
500.7,8474,10703
500.72,8447,10739
500.74,8431,10748
500.76,8484,10770
500.78,8427,10818
500.8,8440,10742
500.82,8446,10834
500.84,8466,10822
500.86,8519,10780
500.88,8455,10761
500.9,8421,10727
500.92,8486,10747
500.94,8461,10733
500.96,8473,10731
500.98,8418,10645
501,8468,10720
501.02,8433,10744
501.04,8384,10694
501.06,8426,10664
501.08,8451,10694
501.1,8414,10718
501.12,8426,10692
501.14,8448,10725
501.16,8455,10730
501.18,8455,10658
501.2,8435,10702
501.22,8399,10680
501.24,8438,10669
501.26,8422,10702
501.28,8388,10653
501.3,8451,10610
501.32,8421,10671
501.34,8388,10630
501.36,8463,10689
501.38,8390,10629
501.4,8392,10694
501.42,8386,10626
501.44,8397,10631
501.46,8384,10690
501.48,8394,10619
501.5,8412,10561
501.52,8447,10622
501.54,8445,10612
501.56,8437,10591
501.58,8380,10585
501.6,8315,10529
501.62,8419,10580
501.64,8382,10586
501.66,8364,10558
501.68,8390,10646
501.7,8349,10571
501.72,8373,10581
501.74,8427,10646
501.76,8382,10588
501.78,8383,10541
501.8,8366,10624
501.82,8366,10534
501.84,8349,10509
501.86,8347,108125
501.88,8201,10274
501.9,8147,10301
501.92,8168,10259
501.94,8171,10238
501.96,8177,10247
501.98,8195,10287
502,8224,10332
502.02,8196,10363
502.04,8221,10337
502.06,8270,10354
502.08,8215,10432
502.1,8211,10382
502.12,8214,10291
502.14,8257,10358
502.16,8225,10387
502.18,8190,10382
502.2,8201,10323
502.22,8248,10380
502.24,8207,10359
502.26,8215,10335
502.28,8250,10385
502.3,8196,10387
502.32,8176,10354
502.34,8248,10330
502.36,8264,10341
502.38,8231,10360
502.4,8295,10380
502.42,8256,10359
502.44,8272,10355
502.46,8235,10419
502.48,8213,10336
502.5,8208,10256
502.52,8214,10323
502.54,8172,10311
502.56,8178,10273
502.58,8208,10271
502.6,8242,10257
502.62,8229,10368
502.64,8170,10306
502.66,8141,10227
502.68,8242,10337
502.7,8193,10287
502.72,8192,10246
502.74,8220,10304
502.76,8224,10325
502.78,8115,10241
502.8,8193,10323
502.82,8244,10344
502.84,8177,10319
502.86,8184,10276
502.88,8163,10297
502.9,8159,10246
502.92,8169,10257
502.94,8128,10256
502.96,8217,10254
502.98,8166,10264
503,8162,10330
503.02,8203,10329
503.04,8267,10348
503.06,8223,10366
503.08,8137,10308
503.1,8159,10253
503.12,8197,10227
503.14,8177,10348
503.16,8162,10262
503.18,8166,10260
503.2,8164,10267
503.22,8202,10236
503.24,8225,10306
503.26,8134,10285
503.28,8179,10258
503.3,8136,10279
503.32,8136,10186
503.34,8191,10313
503.36,8164,10306
503.38,8150,10322
503.4,8135,10292
503.42,8151,10204
503.44,8188,10261
503.46,8198,10284
503.48,8154,10309
503.5,8216,10272
503.52,8171,10290
503.54,8204,10187
503.56,8220,10343
503.58,8147,10286
503.6,8216,10255
503.62,8145,10308
503.64,8142,10304
503.66,8178,10307
503.68,8165,10316
503.7,8162,10231
503.72,8118,10255
503.74,8065,10197
503.76,8107,10262
503.78,8082,10156
503.8,8134,10200
503.82,8077,10256
503.84,8074,10214
503.86,8125,10234
503.88,8201,10274
503.9,8147,10301
503.92,8168,10259
503.94,8171,10238
503.96,8177,10247
503.98,8195,10287
504,8224,10332
504.02,8196,10363
504.04,8221,10337
504.06,8270,10354
504.08,8215,10432
504.1,8211,10382
504.12,8214,10291
504.14,8257,10358
504.16,8225,10387
504.18,8190,10382
504.2,8201,10323
504.22,8248,10380
504.24,8207,10359
504.26,8215,10335
504.28,8250,10385
504.3,8196,10387
504.32,8176,10354
504.34,8248,10330
504.36,8264,10341
504.38,8231,10360
504.4,8295,10380
504.42,8256,10359
504.44,8272,10355
504.46,8235,10419
504.48,8213,10336
504.5,8208,10256
504.52,8214,10323
504.54,8172,10311
504.56,8178,10273
504.58,8208,10271
504.6,8242,10257
504.62,8229,10368
504.64,8170,10306
504.66,8141,10227
504.68,8242,10337
504.7,8193,10287
504.72,8192,10246
504.74,8220,10304
504.76,8224,10325
504.78,8115,10241
504.8,8193,10323
504.82,8244,10344
504.84,8177,10319
504.86,8184,10276
504.88,8163,10297
504.9,8159,10246
504.92,8169,10257
504.94,8128,10256
504.96,8217,10254
504.98,8166,10264
505,8162,10330
505.02,8203,10329
505.04,8267,10348
505.06,8223,10366
505.08,8137,10308
505.1,8159,10253
505.12,8197,10227
505.14,8177,10348
505.16,8162,10262
505.18,8166,10260
505.2,8164,10267
505.22,8202,10236
505.24,8225,10306
505.26,8134,10285
505.28,8179,10258
505.3,8136,10279
505.32,8136,10186
505.34,8191,10313
505.36,8164,10306
505.38,8150,10322
505.4,8135,10292
505.42,8151,10204
505.44,8188,10261
505.46,8198,10284
505.48,8154,10309
505.5,8216,10272
505.52,8171,10290
505.54,8204,10187
505.56,8220,10343
505.58,8147,10286
505.6,8216,10255
505.62,8145,10308
505.64,8142,10304
505.66,8178,10307
505.68,8165,10316
505.7,8162,10231
505.72,8118,10255
505.74,8065,10197
505.76,8107,10262
505.78,8082,10156
505.8,8134,10200
505.82,8077,10256
505.84,8074,10214
505.86,8170,10223
505.88,8180,10208
505.9,8130,10317
505.92,8188,10241
505.94,8112,10264
505.96,8096,10204
505.98,8158,10199
506,8131,10252
506.02,8143,10185
506.04,8139,10236
506.06,8112,10259
506.08,8138,10277
506.1,8132,10180
506.12,8182,10231
506.14,8157,10235
506.16,8099,10211
506.18,8128,10183
506.2,8180,10174
506.22,8183,10288
506.24,8169,10275
506.26,8151,10234
506.28,8196,10216
506.3,8134,10220
506.32,8091,10208
506.34,8156,10268
506.36,8121,10221
506.38,8183,10227
506.4,8155,10255
506.42,8121,10260
506.44,8136,10212
506.46,8164,10281
506.48,8131,10157
506.5,8160,10250
506.52,8147,10202
506.54,8153,10217
506.56,8177,10173
506.58,8201,10252
506.6,8161,10231
506.62,8188,10221
506.64,8186,10313
506.66,8148,10264
506.68,8171,10319
506.7,8175,10298
506.72,8140,10204
506.74,8152,10207
506.76,8142,10265
506.78,8190,10245
506.8,8149,10262
506.82,8112,10264
506.84,8117,10206
506.86,8164,10188
506.88,8147,10263
506.9,8193,10254
506.92,8200,10288
506.94,8133,10260
506.96,8187,10247
506.98,8210,10325
507,8160,10264
507.02,8124,10254
507.04,8075,10225
507.06,8187,10269
507.08,8173,10231
507.1,8141,10126
507.12,8217,10245
507.14,8188,10141
507.16,8203,10227
507.18,8241,10267
507.2,8212,10237
507.22,8202,10236
507.24,8115,10218
507.26,8165,10155
507.28,8135,10139
507.3,8105,10145
507.32,8071,10138
507.34,8110,10173
507.36,8098,10161
507.38,8167,10148
507.4,8097,10207
507.42,8149,10180
507.44,8198,10244
507.46,8102,10183
507.48,8179,10240
507.5,8169,10290
507.52,8126,10289
507.54,8160,10213
507.56,8190,10203
507.58,8148,10317
507.6,8218,10277
507.62,8188,10257
507.64,8197,10242
507.66,8205,10246
507.68,8124,10274
507.7,8164,10242
507.72,8209,10229
507.74,8237,10277
507.76,8211,10337
507.78,8199,10277
507.8,8170,10280
507.82,8121,10230
507.84,8200,10250
507.86,8125,10234
507.88,8201,10274
507.9,8147,10301
507.92,8168,10259
507.94,8171,10238
507.96,8177,10247
507.98,8195,10287
508,8224,10332
508.02,8196,10363
508.04,8221,10337
508.06,8270,10354
508.08,8215,10432
508.1,8211,10382
508.12,8214,10291
508.14,8257,10358
508.16,8225,10387
508.18,8190,10382
508.2,8201,10323
508.22,8248,10380
508.24,8207,10359
508.26,8215,10335
508.28,8250,10385
508.3,8196,10387
508.32,8176,10354
508.34,8248,10330
508.36,8264,10341
508.38,8231,10360
508.4,8295,10380
508.42,8256,10359
508.44,8272,10355
508.46,8235,10419
508.48,8213,10336
508.5,8208,10256
508.52,8214,10323
508.54,8172,10311
508.56,8178,10273
508.58,8208,10271
508.6,8242,10257
508.62,8229,10368
508.64,8170,10306
508.66,8141,10227
508.68,8242,10337
508.7,8193,10287
508.72,8192,10246
508.74,8220,10304
508.76,8224,10325
508.78,8115,10241
508.8,8193,10323
508.82,8244,10344
508.84,8177,10319
508.86,8184,10276
508.88,8163,10297
508.9,8159,10246
508.92,8169,10257
508.94,8128,10256
508.96,8217,10254
508.98,8166,10264
509,8162,10330
509.02,8203,10329
509.04,8267,10348
509.06,8223,10366
509.08,8137,10308
509.1,8159,10253
509.12,8197,10227
509.14,8177,10348
509.16,8162,10262
509.18,8166,10260
509.2,8164,10267
509.22,8202,10236
509.24,8225,10306
509.26,8134,10285
509.28,8179,10258
509.3,8136,10279
509.32,8136,10186
509.34,8191,10313
509.36,8164,10306
509.38,8150,10322
509.4,8135,10292
509.42,8151,10204
509.44,8188,10261
509.46,8198,10284
509.48,8154,10309
509.5,8216,10272
509.52,8171,10290
509.54,8204,10187
509.56,8220,10343
509.58,8147,10286
509.6,8216,10255
509.62,8145,10308
509.64,8142,10304
509.66,8178,10307
509.68,8165,10316
509.7,8162,10231
509.72,8118,10255
509.74,8065,10197
509.76,8107,10262
509.78,8082,10156
509.8,8134,10200
509.82,8077,10256
509.84,8074,10214
509.86,8170,10223
509.88,8180,10208
509.9,8130,10317
509.92,8188,10241
509.94,8112,10264
509.96,8096,10204
509.98,8158,10199
510,8131,10252
510.02,8143,10185
510.04,8139,10236
510.06,8112,10259
510.08,8138,10277
510.1,8132,10180
510.12,8182,10231
510.14,8157,10235
510.16,8099,10211
510.18,8128,10183
510.2,8180,10174
510.22,8183,10288
510.24,8169,10275
510.26,8151,10234
510.28,8196,10216
510.3,8134,10220
510.32,8091,10208
510.34,8156,10268
510.36,8121,10221
510.38,8183,10227
510.4,8155,10255
510.42,8121,10260
510.44,8136,10212
510.46,8164,10281
510.48,8131,10157
510.5,8160,10250
510.52,8147,10202
510.54,8153,10217
510.56,8177,10173
510.58,8201,10252
510.6,8161,10231
510.62,8188,10221
510.64,8186,10313
510.66,8148,10264
510.68,8171,10319
510.7,8175,10298
510.72,8140,10204
510.74,8152,10207
510.76,8142,10265
510.78,8190,10245
510.8,8149,10262
510.82,8112,10264
510.84,8117,10206
510.86,8164,10188
510.88,8147,10263
510.9,8193,10254
510.92,8200,10288
510.94,8133,10260
510.96,8187,10247
510.98,8210,10325
511,8160,10264
511.02,8124,10254
511.04,8075,10225
511.06,8187,10269
511.08,8173,10231
511.1,8141,10126
511.12,8217,10245
511.14,8188,10141
511.16,8203,10227
511.18,8241,10267
511.2,8212,10237
511.22,8202,10236
511.24,8115,10218
511.26,8165,10155
511.28,8135,10139
511.3,8105,10145
511.32,8071,10138
511.34,8110,10173
511.36,8098,10161
511.38,8167,10148
511.4,8097,10207
511.42,8149,10180
511.44,8198,10244
511.46,8102,10183
511.48,8179,10240
511.5,8169,10290
511.52,8126,10289
511.54,8160,10213
511.56,8190,10203
511.58,8148,10317
511.6,8218,10277
511.62,8188,10257
511.64,8197,10242
511.66,8205,10246
511.68,8124,10274
511.7,8164,10242
511.72,8209,10229
511.74,8237,10277
511.76,8211,10337
511.78,8199,10277
511.8,8170,10280
511.82,8121,10230
511.84,8200,10250
511.86,8150,10187
511.88,8119,10234
511.9,8202,10255
511.92,8151,10184
511.94,8129,10209
511.96,8144,10263
511.98,8171,10196
512,8192,10290
512.02,8184,10282
512.04,8263,10311
512.06,8178,10303
512.08,8181,10221
512.1,8202,10294
512.12,8195,10341
512.14,8186,10244
512.16,8208,10271
512.18,8274,10206
512.2,8191,10299
512.22,8161,10226
512.24,8153,10171
512.26,8185,10241
512.28,8157,10227
512.3,8143,10165
512.32,8190,10262
512.34,8157,10228
512.36,8188,10184
512.38,8213,10309
512.4,8156,10287
512.42,8117,10220
512.44,8180,10217
512.46,8175,10254
512.48,8133,10260
512.5,8219,10245
512.52,8197,10400
512.54,8190,10348
512.56,8269,10331
512.58,8220,10396
512.6,8195,10326
512.62,8207,10305
512.64,8234,10341
512.66,8248,10347
512.68,8210,10400
512.7,8209,10407
512.72,8229,10316
512.74,8269,10346
512.76,8229,10325
512.78,8159,10169
512.8,8167,10188
512.82,8136,10299
512.84,8128,10242
512.86,8151,10216
512.88,8165,10225
512.9,8107,10232
512.92,8118,10207
512.94,8097,10077
512.96,7950,9841
512.98,7807,9833
513,7904,9943
513.02,7948,9987
513.04,8106,10069
513.06,8117,10112
513.08,8060,10182
513.1,8090,10086
513.12,8125,10095
513.14,8082,10060
513.16,8125,10234
513.18,8201,10274
513.2,8147,10301
513.22,8168,10259
513.24,8171,10238
513.26,8177,10247
513.28,8195,10287
513.3,8224,10332
513.32,8196,10363
513.34,8221,10337
513.36,8270,10354
513.38,8215,10432
513.4,8211,10382
513.42,8214,10291
513.44,8257,10358
513.46,8225,10387
513.48,8190,10382
513.5,8201,10323
513.52,8248,10380
513.54,8207,10359
513.56,8215,10335
513.58,8250,10385
513.6,8196,10387
513.62,8176,10354
513.64,8248,10330
513.66,8264,10341
513.68,8231,10360
513.7,8295,10380
513.72,8256,10359
513.74,8272,10355
513.76,8235,10419
513.78,8213,10336
513.8,8208,10256
513.82,8214,10323
513.84,8172,10311
513.86,8178,10273
513.88,8208,10271
513.9,8242,10257
513.92,8229,10368
513.94,8170,10306
513.96,8141,10227
513.98,8242,10337
514,8193,10287
514.02,8192,10246
514.04,8220,10304
514.06,8224,10325
514.08,8115,10241
514.1,8193,10323
514.12,8244,10344
514.14,8177,10319
514.16,8184,10276
514.18,8163,10297
514.2,8159,10246
514.22,8169,10257
514.24,8128,10256
514.26,8217,10254
514.28,8166,10264
514.3,8162,10330
514.32,8203,10329
514.34,8267,10348
514.36,8223,10366
514.38,8137,10308
514.4,8159,10253
514.42,8197,10227
514.44,8177,10348
514.46,8162,10262
514.48,8166,10260
514.5,8164,10267
514.52,8202,10236
514.54,8225,10306
514.56,8134,10285
514.58,8179,10258
514.6,8136,10279
514.62,8136,10186
514.64,8191,10313
514.66,8164,10306
514.68,8150,10322
514.7,8135,10292
514.72,8151,10204
514.74,8188,10261
514.76,8198,10284
514.78,8154,10309
514.8,8216,10272
514.82,8171,10290
514.84,8204,10187
514.86,8220,10343
514.88,8147,10286
514.9,8216,10255
514.92,8145,10308
514.94,8142,10304
514.96,8178,10307
514.98,8165,10316
515,8162,10231
515.02,8118,10255
515.04,8065,10197
515.06,8107,10262
515.08,8082,10156
515.1,8134,10200
515.12,8077,10256
515.14,8074,10214
515.16,8170,10223
515.18,8180,10208
515.2,8130,10317
515.22,8188,10241
515.24,8112,10264
515.26,8096,10204
515.28,8158,10199
515.3,8131,10252
515.32,8143,10185
515.34,8139,10236
515.36,8112,10259
515.38,8138,10277
515.4,8132,10180
515.42,8182,10231
515.44,8157,10235
515.46,8099,10211
515.48,8128,10183
515.5,8180,10174
515.52,8183,10288
515.54,8169,10275
515.56,8151,10234
515.58,8196,10216
515.6,8134,10220
515.62,8091,10208
515.64,8156,10268
515.66,8121,10221
515.68,8183,10227
515.7,8155,10255
515.72,8121,10260
515.74,8136,10212
515.76,8164,10281
515.78,8131,10157
515.8,8160,10250
515.82,8147,10202
515.84,8153,10217
515.86,8177,10173
515.88,8201,10252
515.9,8161,10231
515.92,8188,10221
515.94,8186,10313
515.96,8148,10264
515.98,8171,10319
516,8175,10298
516.02,8140,10204
516.04,8152,10207
516.06,8142,10265
516.08,8190,10245
516.1,8149,10262
516.12,8112,10264
516.14,8117,10206
516.16,8164,10188
516.18,8147,10263
516.2,8193,10254
516.22,8200,10288
516.24,8133,10260
516.26,8187,10247
516.28,8210,10325
516.3,8160,10264
516.32,8124,10254
516.34,8075,10225
516.36,8187,10269
516.38,8173,10231
516.4,8141,10126
516.42,8217,10245
516.44,8188,10141
516.46,8203,10227
516.48,8241,10267
516.5,8212,10237
516.52,8202,10236
516.54,8115,10218
516.56,8165,10155
516.58,8135,10139
516.6,8105,10145
516.62,8071,10138
516.64,8110,10173
516.66,8098,10161
516.68,8167,10148
516.7,8097,10207
516.72,8149,10180
516.74,8198,10244
516.76,8102,10183
516.78,8179,10240
516.8,8169,10290
516.82,8126,10289
516.84,8160,10213
516.86,8190,10203
516.88,8148,10317
516.9,8218,10277
516.92,8188,10257
516.94,8197,10242
516.96,8205,10246
516.98,8124,10274
517,8164,10242
517.02,8209,10229
517.04,8237,10277
517.06,8211,10337
517.08,8199,10277
517.1,8170,10280
517.12,8121,10230
517.14,8200,10250
517.16,8150,10187
517.18,8119,10234
517.2,8202,10255
517.22,8151,10184
517.24,8129,10209
517.26,8144,10263
517.28,8171,10196
517.3,8192,10290
517.32,8184,10282
517.34,8263,10311
517.36,8178,10303
517.38,8181,10221
517.4,8202,10294
517.42,8195,10341
517.44,8186,10244
517.46,8208,10271
517.48,8274,10206
517.5,8191,10299
517.52,8161,10226
517.54,8153,10171
517.56,8185,10241
517.58,8157,10227
517.6,8143,10165
517.62,8190,10262
517.64,8157,10228
517.66,8188,10184
517.68,8213,10309
517.7,8156,10287
517.72,8117,10220
517.74,8180,10217
517.76,8175,10254
517.78,8133,10260
517.8,8219,10245
517.82,8197,10400
517.84,8190,10348
517.86,8269,10331
517.88,8220,10396
517.9,8195,10326
517.92,8207,10305
517.94,8234,10341
517.96,8248,10347
517.98,8210,10400
518,8209,10407
518.02,8229,10316
518.04,8269,10346
518.06,8229,10325
518.08,8159,10169
518.1,8167,10188
518.12,8136,10299
518.14,8128,10242
518.16,8151,10216
518.18,8165,10225
518.2,8107,10232
518.22,8118,10207
518.24,8097,10077
518.26,7950,9841
518.28,7807,9833
518.3,7904,9943
518.32,7948,9987
518.34,8106,10069
518.36,8117,10112
518.38,8060,10182
518.4,8090,10086
518.42,8125,10095
518.44,8082,10060
518.46,8125,10234
