X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,Mean HR,Mean RR,Mean SPO2
-0.11,0.11,1.01,96379,138326,,,94.83740854,5,,,
-0.1,0.11,0.99,96304,138208,,,94.83865799,5,,,
-0.09,0.11,1,96295,138386,,,94.84485932,5,,,
-0.11,0.1,1,96336,138329,,,94.85718059,5,,,
-0.11,0.1,1,96248,138364,,,94.90707724,5,,,
-0.13,0.1,0.99,96410,138398,,,94.93074193,5,,,
-0.11,0.1,1.02,96325,138266,,,93.89133082,5,,,
-0.11,0.09,1.04,96354,138251,,,99.76056546,5,,,
-0.1,0.1,1.03,96299,138323,,,98.94608755,5,,,
-0.1,0.09,1.03,96261,138321,,,99.95237,5,,,
-0.08,0.1,1.04,96398,138395,,,99.94660268,5,,,
-0.09,0.09,1.02,96343,138331,,,98.16727611,5,,,
-0.08,0.09,1.04,96360,138334,,,99.24881981,5,,,
-0.11,0.1,1.04,96404,138387,,,99.76777768,5,,,
-0.1,0.11,1.02,96345,138333,,,99.89906153,5,,,
-0.1,0.1,1.01,96357,138404,,,99.42567729,5,,,
-0.09,0.1,1.02,96396,138421,,,94.84515777,5,,,
-0.1,0.1,1.02,96367,138374,,,94.83949397,5,,,
-0.09,0.11,1,96289,138334,,,94.83745744,5,,,
-0.11,0.1,1,96429,138324,,,94.83980326,5,,,
-0.12,0.1,0.98,96350,138348,,,94.84543356,5,,,
-0.12,0.1,1.02,96355,138417,,,94.87548457,5,,,
-0.12,0.1,1,96360,138396,,,94.92964946,5,,,
-0.1,0.11,1.03,96356,138283,,,94.84514906,5,,,
-0.08,0.12,1.01,96343,138427,,,94.83949397,5,,,
-0.07,0.11,1,96376,138368,,,94.83745744,5,,,
-0.07,0.11,1.02,96328,138427,,,94.83980326,5,,,
-0.1,0.1,1.04,96479,138387,,,94.84543356,5,,,
-0.1,0.09,1.03,96319,138400,,,94.87548459,5,,,
-0.1,0.09,1.03,96451,138392,,,94.92964951,5,,,
-0.11,0.09,1,96397,138415,,,94.84496751,5,,,
-0.09,0.1,1.01,96347,138389,,,94.84055685,5,,,
-0.1,0.09,1.01,96429,138439,,,94.84383414,5,,,
-0.11,0.09,1.03,96426,138344,,,94.83999463,5,,,
-0.1,0.1,1.01,96350,138303,,,94.83961829,5,,,
-0.11,0.1,1.05,96326,138356,,,94.84254615,5,,,
-0.12,0.1,0.97,96389,138471,,,94.84878656,5,,,
-0.11,0.1,0.99,96450,138373,,,94.95949693,5,,,
-0.12,0.11,1.03,96402,138406,,,94.88221366,5,,,
-0.12,0.11,1.01,96411,138489,,,95.80179417,5,,,
-0.12,0.11,1.03,96410,138469,,,98.18208976,5,,,
-0.11,0.11,1.03,96355,138405,,,86.17077855,5,,,
-0.1,0.12,1,96428,138304,,,95.66127364,5,,,
-0.11,0.11,0.98,96416,138379,,,99.69103624,5,,,
-0.11,0.11,1.01,96305,138275,,,99.94045964,5,,,
-0.1,0.1,1.01,96389,138397,,,99.20352068,5,,,
-0.12,0.11,1.02,631,809,,,95.33225602,5,,,
-0.11,0.1,1,695,779,,,99.94305523,5,,,
-0.09,0.09,1.03,662,767,,,94.84303355,5,,,
-0.1,0.09,1.02,627,768,,,94.83871138,5,,,
-0.08,0.1,1.03,760,782,,,94.84350782,5,,,
-0.11,0.1,1.01,645,769,,,94.83898776,5,,,
-0.12,0.1,1.01,619,803,,,94.84433206,5,,,
-0.09,0.1,1.04,613,781,,,94.84358254,5,,,
-0.09,0.1,1,671,806,,,94.86189355,5,,,
-0.1,0.1,1.01,688,734,,,94.90920099,5,,,
-0.1,0.1,1.01,625,803,,,94.84309324,5,,,
-0.09,0.1,0.98,721,810,,,94.83871138,5,,,
-0.09,0.1,1.01,652,723,,,94.84350782,5,,,
-0.08,0.11,1,668,808,,,94.83898776,5,,,
-0.09,0.1,0.99,716,792,,,94.84433206,5,,,
-0.1,0.1,1,645,794,,,94.84358254,5,,,
-0.09,0.09,1.03,593,808,,,94.86189356,5,,,
-0.09,0.09,1.02,684,775,,,94.90920103,5,,,
-0.09,0.1,1.05,685,712,,,94.84166474,5,,,
-0.09,0.09,1,668,816,,,94.83904168,5,,,
-0.08,0.1,0.99,705,799,,,94.84402621,5,,,
-0.08,0.1,1.05,688,843,,,94.84454756,5,,,
-0.1,0.09,1.03,736,784,,,94.83888878,5,,,
-0.09,0.1,1.05,683,728,,,94.84508844,5,,,
-0.1,0.09,1.02,662,842,,,94.84620295,5,,,
-0.09,0.09,1.05,647,800,,,94.84199199,5,,,
-0.1,0.1,1.04,628,823,,,95.02917803,5,,,
0.1,0.05,0.82,701,801,,,95.59687078,5,,,
-0.13,0.06,1.03,702,769,,,99.95507709,5,,,
-0.12,0.09,1.07,605,744,,,96.22529299,5,,,
-0.13,0.08,1.06,666,885,,,89.8504929,5,,,
-0.13,0.08,1.1,685,806,,,99.56505617,5,,,
-0.12,0.09,1.05,683,756,,,99.79423963,5,,,
-0.11,0.08,1.01,656,811,,,97.20746582,5,,,
-0.11,0.08,1,715,887,,,96.6940242,5,,,
-0.09,0.1,1,668,831,,,99.93275364,5,,,
-0.07,0.11,1.02,656,785,,,94.84435221,5,,,
-0.1,0.08,1,626,773,,,94.84140205,5,,,
-0.08,0.08,0.96,710,838,,,94.84391527,5,,,
-0.04,0.08,0.96,702,827,,,94.84453315,5,,,
-0.04,0.07,0.93,699,828,,,94.84478064,5,,,
-0.14,0.06,0.99,662,798,,,94.84366835,5,,,
-0.14,0.06,1.02,671,1726,,,94.85050069,5,,,
-0.22,0.09,1.05,1962,7638,,,95.00287333,5,,,
-0.2,0.12,1.06,6835,12934,,,94.84437186,5,,,
-0.18,0.17,1.06,11169,21300,,,94.84140205,5,,,
-0.16,0.17,1.03,19917,42634,,,94.84391527,5,,,
-0.16,0.14,0.99,58332,74529,,,94.84453315,5,,,
-0.15,0.12,0.98,88520,107624,,,94.84478064,5,,,
-0.15,0.11,0.94,90390,134138,,,94.84366835,5,,,
-0.13,0.13,0.99,91878,135130,,,94.85050069,5,,,
-0.12,0.13,0.97,92457,135430,,,95.00287342,5,,,
-0.13,0.12,0.98,92775,135625,,,94.8413331,5,,,
-0.13,0.13,1.02,92921,135700,,,94.84376339,5,,,
-0.11,0.15,1.02,93094,135968,,,94.84342102,5,,,
-0.11,0.13,0.97,93285,136001,,,94.81152265,5,,,
-0.13,0.12,0.97,93313,135971,,,94.84448865,5,,,
-0.14,0.12,0.98,93401,136103,,,94.85587568,5,,,
-0.14,0.11,0.99,93534,136144,,,94.91035305,5,,,
-0.12,0.12,1.01,93590,136181,,,95.55389731,5,,,
-0.11,0.12,1.02,93615,136192,,,99.43236459,5,,,
-0.11,0.12,1.02,93655,136278,,,99.61602169,5,,,
-0.11,0.12,0.99,93753,136437,,,97.9951629,5,,,
-0.1,0.12,1.01,93799,136439,,,99.89988324,5,,,
-0.1,0.13,1.03,93851,136459,,,98.80745729,5,,,
-0.1,0.13,1.04,93825,136536,,,99.92087667,5,,,
-0.11,0.11,1.04,93986,136658,,,99.95409891,5,,,
-0.1,0.12,1.05,93973,136660,,,94.84278467,5,,,
-0.13,0.1,1,94008,136818,,,94.84353819,5,,,
-0.13,0.1,1,94082,136947,,,94.84266796,5,,,
-0.11,0.09,1.01,94175,136966,,,94.84520376,5,,,
-0.13,0.09,1.03,94179,136997,,,94.85612377,5,,,
-0.13,0.1,1.05,94145,137029,,,94.86858573,5,,,
-0.14,0.09,1.08,94320,137154,,,94.84297931,5,,,
-0.14,0.1,1.03,94373,137181,,,94.84353819,5,,,
-0.12,0.1,1.02,94328,137238,,,94.84266796,5,,,
-0.14,0.11,1.01,94389,137290,,,94.84520376,5,,,
-0.14,0.11,0.98,94372,137356,,,94.85612377,5,,,
-0.14,0.12,1.01,94449,137396,,,94.86858575,5,,,
-0.11,0.11,0.98,94465,137436,,,94.83760378,5,,,
-0.11,0.12,1.01,94503,137442,,,94.84493448,5,,,
-0.11,0.11,1.01,94407,137386,,,94.84431872,5,,,
-0.11,0.12,1.03,94534,137412,,,94.84095794,5,,,
-0.12,0.12,1.02,94519,137313,,,94.84499096,5,,,
-0.13,0.11,0.99,94504,137387,,,94.84806191,5,,,
-0.13,0.1,1,94438,137239,,,94.90808175,5,,,
-0.11,0.11,0.99,94356,137258,,,95.040443,5,,,
-0.1,0.11,1.01,94353,137187,,,98.77875151,5,,,
-0.1,0.11,1.02,94243,137130,,,99.95665252,5,,,
-0.12,0.1,1,94278,137223,,,97.93453946,5,,,
-0.12,0.11,1.01,94462,137407,,,98.21227308,5,,,
-0.13,0.11,1.01,94460,137441,,,99.95643097,5,,,
-0.11,0.11,1,94461,137596,,,96.60906394,5,,,
-0.13,0.11,1,94697,137678,,,97.68077821,5,,,
-0.13,0.11,1.01,94716,137821,,,94.84263171,5,,,
-0.11,0.12,1.05,94793,137799,,,94.83824927,5,,,
-0.12,0.12,0.97,94880,137824,,,94.84489612,5,,,
-0.12,0.12,0.98,94848,137833,,,94.84323703,5,,,
-0.11,0.12,0.98,94932,137985,,,94.84472579,5,,,
-0.11,0.12,0.99,95006,137913,,,94.83741071,5,,,
-0.11,0.12,1.02,95011,137939,,,94.8628837,5,,,
-0.12,0.13,1.04,95032,137986,,,94.98994242,5,,,
-0.14,0.11,1.03,95201,138028,,,94.84232896,5,,,
-0.14,0.1,0.98,95142,138052,,,94.83824927,5,,,
-0.12,0.1,0.96,95199,138102,,,94.84489612,5,,,
-0.11,0.1,1.03,95202,137994,,,94.84323703,5,,,
-0.13,0.1,1.03,95100,138006,,,94.84472579,5,,,
-0.13,0.1,1,95246,138111,,,94.83741072,5,,,
-0.13,0.11,1.02,95266,138135,,,94.86288371,5,,,
-0.12,0.12,1.03,95344,138235,,,94.98994251,5,,,
-0.12,0.11,1.04,95412,138214,,,94.84108753,5,,,
-0.13,0.11,1.01,95380,138214,,,94.83208002,5,,,
-0.12,0.11,1,95465,138203,,,94.84478291,5,,,
-0.12,0.11,1.01,95460,138241,,,94.84263257,5,,,
-0.12,0.11,1.02,95482,138248,,,94.8450679,5,,,
-0.11,0.11,1.01,95518,138267,,,94.84041308,5,,,
-0.12,0.11,0.99,95613,138273,,,94.84956483,5,,,
-0.12,0.12,1.01,95577,138451,,,94.91571621,5,,,
-0.11,0.12,1.01,95770,138433,,,94.98245948,5,,,
-0.11,0.11,1.02,95870,138429,,,98.42385912,5,,,
-0.11,0.11,1.01,95773,138356,,,99.88638398,5,,,
-0.11,0.12,0.96,95765,138418,,,99.95656257,5,,,
-0.09,0.11,1,95955,138454,,,94.84358649,5,,,
-0.09,0.11,1.02,95923,138482,,,94.83425459,5,,,
-0.1,0.11,1.06,95871,138371,,,94.84484822,5,,,
-0.11,0.11,1.01,95787,138301,,,94.83858381,5,,,
-0.1,0.11,1.01,95876,138335,,,94.84499641,5,,,
-0.11,0.11,1.02,95777,138426,,,94.84145588,5,,,
-0.12,0.11,1.02,95966,138448,,,94.86354372,5,,,
-0.13,0.1,1.02,95881,138403,,,94.95771184,5,,,
-0.12,0.1,1.01,95889,138525,,,94.84367482,5,,,
-0.12,0.1,1.04,95766,138417,,,94.83425459,5,,,
-0.12,0.1,1,95814,138515,,,94.84484822,5,,,
-0.11,0.1,1,95950,138529,,,94.83858381,5,,,
-0.1,0.1,1.05,95855,138436,,,94.84499641,5,,,
-0.1,0.11,1.01,95875,138587,,,94.84145588,5,,,
-0.11,0.11,1.01,95898,138476,,,94.86354373,5,,,
-0.1,0.11,0.99,95880,138392,,,94.95771189,5,,,
-0.09,0.11,1,95899,138458,,,94.84372082,5,,,
-0.11,0.1,1,95922,138456,,,94.83809826,5,,,
-0.11,0.1,1,95855,138504,,,94.83626664,5,,,
-0.13,0.1,0.99,95916,138589,,,94.84295331,5,,,
-0.11,0.1,1.02,95962,138574,,,94.8434338,5,,,
-0.11,0.09,1.04,95962,138507,,,94.84246414,5,,,
-0.1,0.1,1.03,95923,138592,,,94.87240921,5,,,
-0.1,0.09,1.03,96016,138573,,,94.90295221,5,,,
-0.08,0.1,1.04,95905,138606,,,95.61570729,5,,,
-0.09,0.09,1.02,95975,138555,,,98.1636083,5,,,
-0.08,0.09,1.04,95955,138493,,,98.17343373,5,,,
-0.11,0.1,1.04,95959,138599,,,99.59171573,5,,,
-0.1,0.11,1.02,95943,138479,,,92.93952747,5,,,
-0.1,0.1,1.01,95850,138400,,,99.93040223,5,,,
-0.09,0.1,1.02,95980,138375,,,99.62440419,5,,,
-0.1,0.1,1.02,95917,138290,,,99.61816328,5,,,
-0.09,0.11,1,95874,138362,,,98.65771122,5,,,
-0.11,0.1,1,95890,138384,,,81.35278402,5,,,
-0.12,0.1,0.98,95961,138340,,,94.84352831,5,,,
-0.12,0.1,1.02,95916,138350,,,94.83586796,5,,,
-0.12,0.1,1,95935,138279,,,94.83614009,5,,,
-0.1,0.11,1.03,95942,138329,,,94.84454006,5,,,
-0.08,0.12,1.01,96060,138434,,,94.84237542,5,,,
-0.07,0.11,1,96074,138384,,,94.84253744,5,,,
-0.07,0.11,1.02,96048,138388,,,94.84787063,5,,,
-0.1,0.1,1.04,96107,138260,,,94.89787811,5,,,
-0.1,0.09,1.03,96015,138228,,,94.84334019,5,,,
-0.1,0.09,1.03,96048,138233,,,94.83586796,5,,,
-0.11,0.09,1,96011,138209,,,94.83614009,5,,,
-0.09,0.1,1.01,96034,138236,,,94.84454006,5,,,
-0.1,0.09,1.01,96007,138262,,,94.84237542,5,,,
-0.11,0.09,1.03,96166,138267,,,94.84253744,5,,,
-0.1,0.1,1.01,96128,138218,,,94.84787063,5,,,
-0.11,0.1,1.05,96139,138355,,,94.89817713,5,,,
-0.12,0.1,0.97,96134,138319,,,94.84360623,5,,,
-0.11,0.1,0.99,96081,138339,,,94.80950058,5,,,
-0.12,0.11,1.03,96204,138375,,,94.83524483,5,,,
-0.12,0.11,1.01,96192,138223,,,94.84482221,5,,,
-0.12,0.11,1.03,96189,138357,,,94.83823638,5,,,
-0.11,0.11,1.03,96209,138282,,,94.82848481,5,,,
-0.1,0.12,1,96200,138227,,,94.87788018,5,,,
-0.11,0.11,0.98,96215,138351,,,94.84212528,5,,,
-0.11,0.11,1.01,96227,138394,,,95.06877151,5,,,
-0.1,0.1,1.01,96277,138311,,,96.95143376,5,,,
-0.12,0.11,1.02,96256,138392,,,99.48293032,5,,,
-0.11,0.1,1,96390,138422,,,97.70925161,5,,,
-0.09,0.09,1.03,96297,138428,,,98.73809709,5,,,
-0.1,0.09,1.02,96325,138448,,,99.15499804,5,,,
-0.08,0.1,1.03,96321,138534,,,95.51378638,5,,,
-0.11,0.1,1.01,96358,138456,,,99.95482141,5,,,
-0.12,0.1,1.01,96349,138375,,,99.67636399,5,,,
-0.09,0.1,1.04,96285,138284,,,94.84159438,5,,,
-0.09,0.1,1,96266,138240,,,94.80948545,5,,,
-0.1,0.1,1.01,96328,138401,,,94.83524108,5,,,
-0.1,0.1,1.01,96340,138377,,,94.84482223,5,,,
-0.09,0.1,0.98,96314,138317,,,94.84053014,5,,,
-0.09,0.1,1.01,96242,138334,,,94.84230082,5,,,
-0.08,0.11,1,96379,138326,,,94.84942698,5,,,
-0.09,0.1,0.99,96304,138208,,,94.87457512,5,,,
-0.1,0.1,1,96295,138386,,,94.84115901,5,,,
-0.09,0.09,1.03,96336,138329,,,94.80948545,5,,,
-0.09,0.09,1.02,96248,138364,,,94.83524108,5,,,
-0.09,0.1,1.05,96410,138398,,,94.84482223,5,,,
-0.09,0.09,1,96325,138266,,,94.84053014,5,,,
-0.08,0.1,0.99,96354,138251,,,94.84230082,5,,,
-0.08,0.1,1.05,96299,138323,,,94.84942698,5,,,
-0.1,0.09,1.03,96261,138321,,,94.86519137,5,,,
-0.09,0.1,1.05,96398,138395,,,94.84167034,5,,,
-0.1,0.09,1.02,96343,138331,,,94.83868582,5,,,
-0.09,0.09,1.05,96360,138334,,,94.84455196,5,,,
-0.1,0.1,1.04,96404,138387,,,94.84469244,5,,,
0.1,0.05,0.82,96345,138333,,,94.84057721,5,,,
-0.13,0.06,1.03,96357,138404,,,94.84463021,5,,,
-0.12,0.09,1.07,96396,138421,,,94.8463797,5,,,
-0.13,0.08,1.06,96367,138374,,,94.83797624,5,,,
-0.13,0.08,1.1,96289,138334,,,94.83917433,5,,,
-0.12,0.09,1.05,96429,138324,,,95.49250057,5,,,
-0.11,0.08,1.01,96350,138348,,,99.43932021,5,,,
-0.11,0.08,1,96355,138417,,,99.01415076,5,,,
-0.09,0.1,1,96360,138396,,,99.26764889,5,,,
-0.07,0.11,1.02,96356,138283,,,96.47485413,5,,,
-0.1,0.08,1,96343,138427,,,98.74497145,5,,,
-0.08,0.08,0.96,96376,138368,,,99.77995744,5,,,
-0.04,0.08,0.96,96328,138427,,,99.10808553,5,,,
-0.04,0.07,0.93,96479,138387,,,98.61147942,5,,,
-0.14,0.06,0.99,96319,138400,,,99.45770875,5,,,
-0.14,0.06,1.02,96451,138392,,,94.84044615,5,,,
-0.22,0.09,1.05,96397,138415,,,94.83718764,5,,,
-0.2,0.12,1.06,96347,138389,,,94.84441331,5,,,
-0.18,0.17,1.06,96429,138439,,,94.84467975,5,,,
-0.16,0.17,1.03,96426,138344,,,94.84377192,5,,,
-0.16,0.14,0.99,96350,138303,,,94.84495904,5,,,
-0.15,0.12,0.98,96326,138356,,,94.85119924,5,,,
-0.15,0.11,0.94,96389,138471,,,94.88883723,5,,,
-0.13,0.13,0.99,96450,138373,,,94.84069749,5,,,
-0.12,0.13,0.97,96402,138406,,,94.83718764,5,,,
-0.13,0.12,0.98,96411,138489,,,94.84441331,5,,,
-0.13,0.13,1.02,96410,138469,,,94.84467975,5,,,
-0.11,0.15,1.02,96355,138405,,,94.84377192,5,,,
-0.11,0.13,0.97,96428,138304,,,94.84495904,5,,,
-0.13,0.12,0.97,96416,138379,,,94.85119924,5,,,
-0.14,0.12,0.98,96305,138275,,,94.88883726,5,,,
-0.14,0.11,0.99,96389,138397,,,94.84406559,5,,,
-0.12,0.12,1.01,97307,138861,,,94.84582831,5,,,
-0.11,0.12,1.02,97290,138869,,,94.83482736,5,,,
-0.11,0.12,1.02,97339,138861,,,94.82646997,5,,,
-0.11,0.12,0.99,97273,138929,,,94.83516733,5,,,
-0.1,0.12,1.01,97263,138939,,,94.8449446,5,,,
-0.1,0.13,1.03,97373,139011,,,94.86048459,5,,,
-0.1,0.13,1.04,97360,139054,,,95.17904805,5,,,
-0.11,0.11,1.04,97369,138934,,,94.94677529,5,,,
-0.1,0.12,1.05,97390,139073,,,98.18006637,5,,,
-0.13,0.1,1,97417,139059,,,99.9077357,5,,,
-0.13,0.1,1,97392,139111,,,99.26297386,5,,,
-0.11,0.09,1.01,97352,139165,,,99.93322494,5,,,
-0.13,0.09,1.03,97447,139218,,,98.83460531,5,,,
-0.13,0.1,1.05,97464,139157,,,97.39909812,5,,,
-0.14,0.09,1.08,97394,139146,,,98.82927742,5,,,
-0.14,0.1,1.03,97403,139116,,,94.84404346,5,,,
-0.12,0.1,1.02,97481,139090,,,94.83484741,5,,,
-0.14,0.11,1.01,97517,139081,,,94.82072662,5,,,
-0.14,0.11,0.98,97405,139116,,,94.84146903,5,,,
-0.14,0.12,1.01,97332,139110,,,94.8399234,5,,,
-0.11,0.11,0.98,97358,138979,,,94.87332871,5,,,
-0.11,0.12,1.01,97339,138783,,,94.88796988,5,,,
-0.11,0.11,1.01,97307,138721,,,94.84399296,5,,,
-0.11,0.12,1.03,97271,138834,,,94.83484741,5,,,
-0.12,0.12,1.02,97398,138979,,,94.82072662,5,,,
-0.13,0.11,0.99,97395,139068,,,94.84146903,5,,,
-0.13,0.1,1,97311,138999,,,94.8399234,5,,,
-0.11,0.11,0.99,97405,139118,,,94.87332873,5,,,
-0.1,0.11,1.01,97496,139094,,,94.85495403,5,,,
-0.1,0.11,1.02,97405,138976,,,,5,,,
-0.12,0.1,1,97438,138947,,,,5,,,
-0.12,0.11,1.01,97514,139029,,,,5,,,
-0.13,0.11,1.01,97451,138944,,,,5,,,
-0.11,0.11,1,97438,139013,,,,5,,,
-0.13,0.11,1,97436,139054,,,,5,,,
-0.13,0.11,1.01,97502,138953,,,,5,,,
-0.11,0.12,1.05,97348,138897,,,,5,,,
-0.12,0.12,0.97,97335,138950,,,,5,,,
-0.12,0.12,0.98,97447,138940,,,,5,,,
-0.11,0.12,0.98,97387,139042,,,,5,,,
-0.11,0.12,0.99,97373,139251,,,,5,,,
-0.11,0.12,1.02,97550,139239,,,,5,,,
-0.12,0.13,1.04,97476,139144,,,,5,,,
-0.14,0.11,1.03,97484,139284,,,,5,,,
-0.14,0.1,0.98,97457,139039,,,,5,,,
-0.12,0.1,0.96,97412,139000,,,,5,,,
-0.11,0.1,1.03,97475,138931,,,,5,,,
-0.13,0.1,1.03,97415,138989,,,,5,,,
-0.13,0.1,1,97404,138950,,,,5,,,
-0.13,0.11,1.02,97420,139061,,,,5,,,
-0.12,0.12,1.03,97426,139019,,,,5,,,
-0.12,0.11,1.04,97394,138949,,,,5,,,
-0.13,0.11,1.01,97406,138891,,,,5,,,
-0.12,0.11,1,97375,138887,,,,5,,,
-0.12,0.11,1.01,97338,138971,,,,5,,,
-0.12,0.11,1.02,97494,138977,,,,5,,,
-0.11,0.11,1.01,97459,138928,,,,5,,,
-0.12,0.11,0.99,97396,138880,,,,5,,,
-0.12,0.12,1.01,97422,139022,,,,5,,,
-0.11,0.12,1.01,97481,139048,,,,5,,,
-0.11,0.11,1.02,97407,138997,,,,5,,,
-0.11,0.11,1.01,97400,138990,,,,5,,,
-0.11,0.12,0.96,97484,139098,,,,5,,,
-0.09,0.11,1,97466,139142,,,,5,,,
-0.09,0.11,1.02,97468,138978,,,,5,,,
-0.1,0.11,1.06,97390,139057,,,,5,,,
-0.11,0.11,1.01,97429,139206,,,,5,,,
-0.1,0.11,1.01,97422,139063,,,,5,,,
-0.11,0.11,1.02,97393,139039,,,,5,,,
-0.12,0.11,1.02,97459,139077,,,,5,,,
-0.13,0.1,1.02,97523,139087,,,,5,,,
-0.12,0.1,1.01,97482,139020,,,,5,,,
-0.12,0.1,1.04,97401,138898,,,,5,,,
-0.12,0.1,1,97585,139205,,,,5,,,
-0.11,0.1,1,97579,139117,,,,5,,,
-0.1,0.1,1.05,97529,139146,,,,5,,,
-0.1,0.11,1.01,97511,139123,,,,5,,,
-0.11,0.11,1.01,97443,139024,,,,5,,,
-0.1,0.11,0.99,97523,139164,,,,5,,,
-0.09,0.11,1,97654,139169,,,,5,,,
-0.11,0.1,1,97597,139125,,,,5,,,
-0.11,0.1,1,97620,139314,,,,5,,,
-0.13,0.1,0.99,97606,139169,,,,5,,,
-0.11,0.1,1.02,97650,139200,,,,5,,,
-0.11,0.09,1.04,97606,139081,,,,5,,,
-0.1,0.1,1.03,97484,139093,,,,5,,,
-0.1,0.09,1.03,97489,139141,,,,5,,,
-0.08,0.1,1.04,97575,139078,,,,5,,,
-0.09,0.09,1.02,97581,139194,,,,5,,,
-0.08,0.09,1.04,97742,139276,,,,5,,,
-0.11,0.1,1.04,97651,139339,,,,5,,,
-0.1,0.11,1.02,97590,139430,,,,5,,,
-0.1,0.1,1.01,97717,139689,,,,5,,,
-0.09,0.1,1.02,97740,139402,,,,5,,,
-0.1,0.1,1.02,97643,139351,,,,5,,,
-0.09,0.11,1,97604,139062,,,,5,,,
-0.11,0.1,1,97511,139230,,,,5,,,
-0.12,0.1,0.98,97545,139194,,,,5,,,
-0.12,0.1,1.02,97687,139509,,,,5,,,
-0.12,0.1,1,97773,139513,,,,5,,,
-0.1,0.11,1.03,97307,138861,,,,5,,,
-0.08,0.12,1.01,97290,138869,,,,5,,,
-0.07,0.11,1,97339,138861,,,,5,,,
-0.07,0.11,1.02,97273,138929,,,,5,,,
-0.1,0.1,1.04,97263,138939,,,,5,,,
-0.1,0.09,1.03,97373,139011,,,,5,,,
-0.1,0.09,1.03,97360,139054,,,,5,,,
-0.11,0.09,1,97369,138934,,,,5,,,
-0.09,0.1,1.01,97390,139073,,,,5,,,
-0.1,0.09,1.01,97417,139059,,,,5,,,
-0.11,0.09,1.03,97392,139111,,,,5,,,
-0.1,0.1,1.01,97352,139165,,,,5,,,
-0.11,0.1,1.05,97447,139218,,,,5,,,
-0.12,0.1,0.97,97464,139157,,,,5,,,
-0.11,0.1,0.99,97394,139146,,,,5,,,
-0.12,0.11,1.03,97403,139116,,,,5,,,
-0.12,0.11,1.01,97481,139090,,,,5,,,
-0.12,0.11,1.03,97517,139081,,,,5,,,
-0.11,0.11,1.03,97405,139116,,,,5,,,
-0.1,0.12,1,97332,139110,,,,5,,,
-0.11,0.11,0.98,97358,138979,,,,5,,,
-0.11,0.11,1.01,97339,138783,,,,5,,,
-0.1,0.1,1.01,97307,138721,,,,5,,,
-0.12,0.11,1.02,97271,138834,,,,5,,,
-0.11,0.1,1,97398,138979,,,,5,,,
-0.09,0.09,1.03,97395,139068,,,,5,,,
-0.1,0.09,1.02,97311,138999,,,,5,,,
-0.08,0.1,1.03,97405,139118,,,,5,,,
-0.11,0.1,1.01,97496,139094,,,,5,,,
-0.12,0.1,1.01,97405,138976,,,,5,,,
-0.09,0.1,1.04,97438,138947,,,,5,,,
-0.09,0.1,1,97514,139029,,,,5,,,
-0.1,0.1,1.01,97451,138944,,,,5,,,
-0.1,0.1,1.01,97438,139013,,,,5,,,
-0.09,0.1,0.98,97436,139054,,,,5,,,
-0.09,0.1,1.01,97502,138953,,,,5,,,
-0.08,0.11,1,97348,138897,,,,5,,,
-0.09,0.1,0.99,97335,138950,,,,5,,,
-0.1,0.1,1,97447,138940,,,,5,,,
-0.09,0.09,1.03,97387,139042,,,,5,,,
-0.09,0.09,1.02,97373,139251,,,,5,,,
-0.09,0.1,1.05,97550,139239,,,,5,,,
-0.09,0.09,1,97476,139144,,,,5,,,
-0.08,0.1,0.99,97484,139284,,,,5,,,
-0.08,0.1,1.05,97457,139039,,,,5,,,
-0.1,0.09,1.03,97412,139000,,,,5,,,
-0.09,0.1,1.05,97475,138931,,,,5,,,
-0.1,0.09,1.02,97415,138989,,,,5,,,
-0.09,0.09,1.05,97404,138950,,,,5,,,
-0.1,0.1,1.04,97420,139061,,,,5,,,
0.37,0.04,0.95,97426,139019,,,,5,,,
-0.35,0.03,0.95,97394,138949,,,,5,,,
-0.35,0.03,0.94,97406,138891,,,,5,,,
-0.35,0.03,0.97,97375,138887,,,,5,,,
-0.33,0.04,0.97,97338,138971,,,,5,,,
-0.35,0.04,0.99,97494,138977,,,,5,,,
-0.36,0.03,0.95,97459,138928,,,,5,,,
-0.36,0.03,0.95,97396,138880,,,,5,,,
-0.35,0.03,1,97422,139022,,,,5,,,
-0.36,0.03,0.96,97481,139048,,,,5,,,
-0.37,0.04,0.95,97407,138997,,,,5,,,
-0.37,0.03,0.97,97400,138990,,,,5,,,
-0.36,0.03,0.99,97484,139098,,,,5,,,
-0.37,0.02,0.96,97466,139142,,,,5,,,
-0.36,0.02,0.96,97468,138978,,,,5,,,
-0.38,0.03,0.95,97390,139057,,,,5,,,
-0.37,0.03,0.95,97429,139206,,,,5,,,
-0.36,0.04,0.99,97422,139063,,,,5,,,
-0.35,0.03,0.96,97393,139039,,,,5,,,
-0.35,0.03,0.95,97459,139077,,,,5,,,
-0.36,0.03,0.95,97523,139087,,,,5,,,
-0.36,0.04,0.98,97482,139020,,,,5,,,
-0.35,0.03,1.01,97401,138898,,,,5,,,
-0.39,0.02,1.06,97585,139205,,,,5,,,
-0.44,0.02,1.05,97579,139117,,,,5,,,
-0.39,-0.03,1,97529,139146,,,,5,,,
-0.34,-0.02,1.02,97511,139123,,,,5,,,
-0.28,0.13,1.05,97443,139024,,,,5,,,
-0.1,0.12,0.95,97523,139164,,,,5,,,
