X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.99,0.26,-0.32,10139,11764,,,,4,,,
1,0.22,-0.34,10219,11641,,,,4,,,
1,0.22,-0.28,10138,11706,,,,4,,,
0.96,0.22,-0.19,10028,11628,,,,4,,,
0.93,0.22,-0.22,10124,11701,,,,4,,,
0.99,0.22,-0.24,10129,11589,,,,4,,,
0.99,0.25,-0.21,10129,11701,,,,4,,,
1.01,0.22,-0.21,10141,11677,,,,4,,,
0.99,0.21,-0.32,10205,11736,,,,4,,,
1.01,0.24,-0.21,10146,11647,,,,4,,,
1.01,0.22,-0.19,10114,11744,,,,4,,,
0.99,0.22,-0.13,9975,11536,,,,4,,,
1.01,0.22,-0.17,10070,11682,,,,4,,,
1.02,0.21,-0.16,10270,11774,,,,4,,,
1,0.25,-0.29,10088,11682,,,,4,,,
1.02,0.22,-0.3,10114,11692,,,,4,,,
0.99,0.22,-0.25,10159,11644,,,,4,,,
1.01,0.24,-0.21,10116,11666,,,,4,,,
1.04,0.26,-0.14,9956,11529,,,,4,,,
1.02,0.26,-0.13,10089,11654,,,,4,,,
1.04,0.29,-0.1,10219,11735,,,,4,,,
1.05,0.29,-0.11,10111,11593,,,,4,,,
1.02,0.3,-0.25,9956,11543,,,,4,,,
1.01,0.29,-0.24,10087,11662,,,,4,,,
1.06,0.28,-0.06,10109,11679,,,,4,,,
1.06,0.28,-0.05,10239,11786,,,,4,,,
1.02,0.29,-0.09,10110,11718,,,,4,,,
1.02,0.3,-0.15,10136,11552,,,,4,,,
1.02,0.3,-0.17,10063,11679,,,,4,,,
1.04,0.31,-0.19,10288,11683,,,,4,,,
1.04,0.29,-0.13,9995,11683,,,,4,,,
1.04,0.26,-0.16,10065,11665,,,,4,,,
1.04,0.26,-0.16,10138,11663,,,,4,,,
1.05,0.29,-0.22,10092,11693,,,,4,,,
1.04,0.29,-0.2,10120,11551,,,,4,,,
0.99,0.28,-0.22,10006,11644,,,,4,,,
0.99,0.3,-0.35,10194,11771,,,,4,,,
1.04,0.31,-0.39,10135,11730,,,,4,,,
0.96,0.3,-0.22,10160,11705,,,,4,,,
0.98,0.29,-0.24,10019,11592,,,,4,,,
0.95,0.29,-0.28,10124,11673,,,,4,,,
0.9,0.3,-0.2,10126,11738,,,,4,,,
0.96,0.34,-0.21,10152,11643,,,,4,,,
0.98,0.36,-0.24,9957,11534,,,,4,,,
1,0.3,-0.29,10062,11641,,,,4,,,
1.02,0.3,-0.29,10225,11620,,,,4,,,
0.99,0.28,-0.24,10134,11643,,,,4,,,
0.94,0.26,-0.21,10264,11755,,,,4,,,
0.95,0.25,-0.22,10173,11687,,,,4,,,
0.99,0.22,-0.26,10120,11581,,,,4,,,
0.98,0.26,-0.3,10019,11658,,,,4,,,
1,0.29,-0.26,10156,11682,,,,4,,,
1,0.3,-0.28,10149,11558,,,,4,,,
1.04,0.28,-0.3,10080,11638,,,,4,,,
1.04,0.29,-0.34,10139,11673,,,,4,,,
1.02,0.24,-0.21,10119,11781,,,,4,,,
1,0.25,-0.14,10198,11711,,,,4,,,
0.99,0.26,-0.09,10110,11656,,,,4,,,
0.96,0.25,-0.13,9970,11537,,,,4,,,
0.99,0.25,-0.19,10058,11651,,,,4,,,
1,0.24,-0.24,10135,11666,,,,4,,,
0.99,0.24,-0.24,10153,11655,,,,4,,,
0.99,0.21,-0.2,10095,11542,,,,4,,,
0.99,0.24,-0.17,10070,11661,,,,4,,,
1.01,0.25,-0.14,10100,11669,,,,4,,,
1.1,0.28,-0.14,10048,11656,,,,4,,,
1.05,0.29,-0.13,9989,11530,,,,4,,,
1,0.28,-0.17,10097,11654,,,,4,,,
0.98,0.28,-0.25,10091,11623,,,,4,,,
0.99,0.26,-0.3,10202,11738,,,,4,,,
0.99,0.26,-0.29,9936,11520,,,,4,,,
1.04,0.28,-0.2,10086,11598,,,,4,,,
1.01,0.25,-0.24,10103,11708,,,,4,,,
1.06,0.25,-0.19,10124,11633,,,,4,,,
1.1,0.28,-0.19,9952,11506,,,,4,,,
1.1,0.29,-0.19,10103,11611,,,,4,,,
1.17,0.3,-0.28,10120,11628,,,,4,,,
1.09,0.28,-0.35,10247,11722,,,,4,,,
1.01,0.29,-0.35,10091,11690,,,,4,,,
0.99,0.26,-0.31,10118,11500,,,,4,,,
0.98,0.28,-0.31,10045,11634,,,,4,,,
0.99,0.29,-0.31,10140,11633,,,,4,,,
0.98,0.3,-0.3,10112,11784,,,,4,,,
0.99,0.29,-0.28,10217,11630,,,,4,,,
0.99,0.3,-0.26,10125,11620,,,,4,,,
0.95,0.3,-0.34,10127,11632,,,,4,,,
0.94,0.29,-0.34,10280,11762,,,,4,,,
0.93,0.29,-0.34,10133,11642,,,,4,,,
0.94,0.28,-0.3,10016,11581,,,,4,,,
0.94,0.28,-0.28,10109,11786,,,,4,,,
0.95,0.22,-0.26,10096,11675,,,,4,,,
0.98,0.25,-0.26,9985,11580,,,,4,,,
0.98,0.28,-0.26,10105,11655,,,,4,,,
0.98,0.29,-0.34,10117,11645,,,,4,,,
1.01,0.29,-0.32,10235,11733,,,,4,,,
1.01,0.28,-0.24,10117,11655,,,,4,,,
1.01,0.26,-0.15,10105,11673,,,,4,,,
1.01,0.26,-0.1,10295,11790,,,,4,,,
1.02,0.26,-0.14,10134,11718,,,,4,,,
1,0.28,-0.22,10116,11542,,,,4,,,
0.98,0.26,-0.19,10206,11804,,,,4,,,
0.99,0.25,-0.26,10101,11691,,,,4,,,
0.96,0.26,-0.28,10143,11550,,,,4,,,
0.96,0.29,-0.16,10036,11578,,,,4,,,
0.99,0.28,-0.08,10078,11644,,,,4,,,
0.99,0.24,-0.15,10110,11656,,,,4,,,
1.02,0.25,-0.15,10001,11557,,,,4,,,
1.02,0.26,-0.14,10103,11635,,,,4,,,
1.02,0.25,-0.2,10087,11660,,,,4,,,
1,0.25,-0.16,10200,11732,,,,4,,,
0.99,0.26,-0.19,10114,11672,,,,4,,,
1.02,0.26,-0.21,10081,11631,,,,4,,,
1.01,0.28,-0.24,10119,11650,,,,4,,,
1.01,0.28,-0.25,10268,11784,,,,4,,,
1.08,0.26,-0.29,10078,11670,,,,4,,,
1.04,0.25,-0.26,10070,11519,,,,4,,,
1.05,0.24,-0.25,10070,11646,,,,4,,,
1.04,0.22,-0.19,10063,11692,,,,4,,,
1,0.22,-0.2,10175,11689,,,,4,,,
0.98,0.22,-0.3,10117,11647,,,,4,,,
1.04,0.34,-0.32,9953,11517,,,,4,,,
1.08,0.34,-0.36,10063,11594,,,,4,,,
1.05,0.29,-0.3,10065,11616,,,,4,,,
1,0.28,-0.13,10184,11730,,,,4,,,
0.99,0.29,-0.11,10000,11543,,,,4,,,
0.95,0.31,-0.11,10056,11630,,,,4,,,
0.94,0.34,-0.26,10206,11690,,,,4,,,
0.96,0.37,-0.3,10087,11636,,,,4,,,
0.96,0.37,-0.3,10058,11545,,,,4,,,
0.95,0.32,-0.29,9999,11599,,,,4,,,
0.95,0.3,-0.31,10056,11627,,,,4,,,
0.98,0.3,-0.24,10116,11719,,,,4,,,
0.95,0.3,-0.26,10101,11580,,,,4,,,
0.94,0.31,-0.25,10056,11615,,,,4,,,
0.96,0.35,-0.17,9988,11509,,,,4,,,
0.95,0.34,-0.2,10076,11752,,,,4,,,
0.99,0.37,-0.24,10101,11636,,,,4,,,
1,0.34,-0.29,10225,11735,,,,4,,,
1,0.34,-0.34,10069,11663,,,,4,,,
0.94,0.32,-0.32,10089,11579,,,,4,,,
0.98,0.3,-0.24,9995,11568,,,,4,,,
0.98,0.3,-0.31,10221,11705,,,,4,,,
1.01,0.32,-0.31,10096,11633,,,,4,,,
0.99,0.31,-0.2,10101,11540,,,,4,,,
1.04,0.31,-0.3,10032,11617,,,,4,,,
1.02,0.3,-0.36,10111,11651,,,,4,,,
1,0.28,-0.36,9982,11591,,,,4,,,
1,0.3,-0.28,10101,11694,,,,4,,,
1.02,0.29,-0.29,10159,11705,,,,4,,,
1.02,0.32,-0.28,10292,11808,,,,4,,,
1,0.34,-0.31,10184,11743,,,,4,,,
1.01,0.34,-0.3,10143,11612,,,,4,,,
1,0.32,-0.32,10087,11690,,,,4,,,
1.02,0.31,-0.31,10160,11737,,,,4,,,
1,0.29,-0.35,10149,11864,,,,4,,,
1,0.31,-0.35,10235,11726,,,,4,,,
1.01,0.3,-0.35,10195,11692,,,,4,,,
0.98,0.3,-0.35,10162,11758,,,,4,,,
0.96,0.3,-0.28,10178,11852,,,,4,,,
0.98,0.28,-0.28,10235,11795,,,,4,,,
0.95,0.31,-0.36,10176,11758,,,,4,,,
0.96,0.31,-0.29,10009,11682,,,,4,,,
0.98,0.32,-0.28,10186,11657,,,,4,,,
0.98,0.32,-0.29,10032,11668,,,,4,,,
0.99,0.3,-0.21,10167,11894,,,,4,,,
0.96,0.28,-0.32,10205,11646,,,,4,,,
1.01,0.29,-0.35,10126,11675,,,,4,,,
0.99,0.29,-0.24,10121,11691,,,,4,,,
1.04,0.28,-0.28,10219,11754,,,,4,,,
1.05,0.26,-0.24,10125,11655,,,,4,,,
1.01,0.28,-0.21,9997,11557,,,,4,,,
1.05,0.24,-0.2,10081,11667,,,,4,,,
0.98,0.28,-0.25,10120,11685,,,,4,,,
0.98,0.24,-0.21,10268,11697,,,,4,,,
0.98,0.24,-0.16,10136,11703,,,,4,,,
1.01,0.22,-0.22,10032,11623,,,,4,,,
1.04,0.24,-0.22,10154,11812,,,,4,,,
1.01,0.22,-0.25,10262,11804,,,,4,,,
1,0.21,-0.29,10166,11700,,,,4,,,
0.96,0.21,-0.22,10178,11856,,,,4,,,
0.96,0.22,-0.21,10195,11743,,,,4,,,
1,0.22,-0.24,10156,11753,,,,4,,,
1,0.25,-0.25,10053,11650,,,,4,,,
1.02,0.24,-0.21,10129,11696,,,,4,,,
1.01,0.22,-0.25,10098,11690,,,,4,,,
0.99,0.21,-0.3,10147,11748,,,,4,,,
1.02,0.21,-0.28,10232,11736,,,,4,,,
1.05,0.21,-0.28,10154,11731,,,,4,,,
1.01,0.21,-0.25,10161,11754,,,,4,,,
1.01,0.21,-0.24,10156,11764,,,,4,,,
1,0.21,-0.22,10172,11649,,,,4,,,
1.02,0.22,-0.3,10069,11690,,,,4,,,
1.01,0.22,-0.31,10161,11738,,,,4,,,
1.02,0.22,-0.31,10142,11729,,,,4,,,
1.04,0.22,-0.16,10234,11687,,,,4,,,
1.04,0.24,-0.16,10112,11721,,,,4,,,
1.02,0.21,-0.22,10043,11634,,,,4,,,
1.02,0.24,-0.2,10143,11709,,,,4,,,
0.99,0.26,-0.26,10132,11716,,,,4,,,
0.98,0.26,-0.31,10208,11750,,,,4,,,
0.99,0.26,-0.32,10165,11622,,,,4,,,
1.01,0.26,-0.31,9961,11501,,,,4,,,
1.02,0.25,-0.28,10060,11605,,,,4,,,
1.01,0.25,-0.28,10099,11715,,,,4,,,
1.01,0.22,-0.29,10105,11633,,,,4,,,
1.01,0.24,-0.29,9951,11495,,,,4,,,
0.99,0.28,-0.26,10004,11627,,,,4,,,
1.01,0.26,-0.24,10100,11603,,,,4,,,
1.02,0.28,-0.28,10081,11656,,,,4,,,
1.04,0.26,-0.3,10123,11634,,,,4,,,
1.05,0.3,-0.28,10098,11656,,,,4,,,
1.04,0.3,-0.28,10235,11757,,,,4,,,
1.02,0.3,-0.28,10140,11703,,,,4,,,
1.02,0.3,-0.3,10125,11659,,,,4,,,
1.05,0.29,-0.26,10016,11680,,,,4,,,
1.02,0.3,-0.28,10013,11613,,,,4,,,
1.05,0.3,-0.31,10116,11677,,,,4,,,
1.04,0.32,-0.36,10124,11697,,,,4,,,
1.06,0.34,-0.4,10231,11759,,,,4,,,
1.02,0.32,-0.35,10136,11735,,,,4,,,
1.01,0.31,-0.4,10036,11576,,,,4,,,
1,0.28,-0.4,10169,11738,,,,4,,,
0.99,0.29,-0.36,10329,11800,,,,4,,,
1.01,0.31,-0.35,10173,11735,,,,4,,,
1,0.3,-0.36,10197,11732,,,,4,,,
0.98,0.29,-0.4,10145,11704,,,,4,,,
0.96,0.3,-0.39,10201,11800,,,,4,,,
0.98,0.29,-0.41,10230,11709,,,,4,,,
0.99,0.29,-0.35,10116,11708,,,,4,,,
0.99,0.28,-0.34,10029,11702,,,,4,,,
1,0.26,-0.28,10207,11675,,,,4,,,
0.93,0.24,-0.3,10162,11706,,,,4,,,
0.91,0.24,-0.31,10070,11548,,,,4,,,
0.95,0.25,-0.32,10121,11685,,,,4,,,
0.94,0.22,-0.36,10155,11706,,,,4,,,
0.98,0.26,-0.37,10297,11854,,,,4,,,
0.91,0.22,-0.37,10136,11746,,,,4,,,
0.93,0.24,-0.32,10159,11593,,,,4,,,
0.93,0.21,-0.24,10062,11677,,,,4,,,
0.98,0.21,-0.2,10133,11754,,,,4,,,
0.99,0.21,-0.25,10134,11873,,,,4,,,
1,0.22,-0.29,10218,11753,,,,4,,,
0.95,0.21,-0.35,10176,11707,,,,4,,,
0.95,0.21,-0.36,10031,11662,,,,4,,,
0.95,0.21,-0.3,10131,11753,,,,4,,,
0.99,0.21,-0.25,10167,11735,,,,4,,,
1,0.22,-0.28,10042,11688,,,,4,,,
1,0.22,-0.26,10134,11733,,,,4,,,
1,0.21,-0.29,10114,11721,,,,4,,,
1.04,0.21,-0.26,10296,11827,,,,4,,,
1.02,0.22,-0.3,10139,11673,,,,4,,,
1.06,0.24,-0.29,10139,11856,,,,4,,,
1.06,0.26,-0.29,10204,11703,,,,4,,,
1.04,0.28,-0.3,10083,11629,,,,4,,,
1.02,0.24,-0.35,9999,11567,,,,4,,,
1.02,0.24,-0.32,10093,11665,,,,4,,,
1.01,0.29,-0.3,10207,11724,,,,4,,,
1.04,0.29,-0.32,10142,11668,,,,4,,,
1.06,0.3,-0.32,10115,11487,,,,4,,,
1.1,0.35,-0.29,9992,11598,,,,4,,,
1.14,0.32,-0.34,10066,11489,,,,4,,,
1.06,0.34,-0.37,10090,11630,,,,4,,,
1.04,0.3,-0.36,10193,11711,,,,4,,,
1.01,0.25,-0.31,10095,11625,,,,4,,,
0.96,0.26,-0.28,10087,11435,,,,4,,,
0.98,0.29,-0.37,10041,11546,,,,4,,,
0.99,0.28,-0.37,10082,11649,,,,4,,,
0.96,0.28,-0.34,10036,11608,,,,4,,,
0.95,0.25,-0.3,10226,11742,,,,4,,,
0.95,0.25,-0.28,10110,11640,,,,4,,,
0.95,0.26,-0.29,10085,11580,,,,4,,,
1.01,0.28,-0.29,10063,11618,,,,4,,,
0.99,0.28,-0.24,10072,11803,,,,4,,,
1.01,0.24,-0.24,10137,11625,,,,4,,,
1.01,0.24,-0.31,10059,11515,,,,4,,,
1.04,0.26,-0.26,10018,11604,,,,4,,,
1,0.26,-0.28,10125,11648,,,,4,,,
1.02,0.26,-0.31,10103,11642,,,,4,,,
1.04,0.25,-0.31,10092,11790,,,,4,,,
1.01,0.26,-0.32,10194,11644,,,,4,,,
1.02,0.25,-0.22,10072,11647,,,,4,,,
1.04,0.26,-0.29,9964,11497,,,,4,,,
1.06,0.25,-0.28,10059,11612,,,,4,,,
1.05,0.26,-0.22,10079,11700,,,,4,,,
1.04,0.25,-0.28,10130,11642,,,,4,,,
1.01,0.24,-0.29,10054,11654,,,,4,,,
1.02,0.25,-0.26,10103,11631,,,,4,,,
1.02,0.26,-0.3,10198,11742,,,,4,,,
0.98,0.24,-0.25,10112,11651,,,,4,,,
1,0.24,-0.19,9937,11529,,,,4,,,
1,0.26,-0.24,10078,11641,,,,4,,,
1,0.22,-0.17,10088,11769,,,,4,,,
1.01,0.22,-0.26,10144,11636,,,,4,,,
1.01,0.24,-0.2,10067,11661,,,,4,,,
1,0.22,-0.19,10081,11606,,,,4,,,
1,0.21,-0.24,10184,11730,,,,4,,,
1,0.21,-0.28,10126,11656,,,,4,,,
1,0.26,-0.21,10102,11487,,,,4,,,
1.02,0.3,-0.22,10152,11544,,,,4,,,
1.04,0.29,-0.25,10092,11597,,,,4,,,
1.02,0.3,-0.31,10058,11616,,,,4,,,
1.02,0.31,-0.31,10178,11664,,,,4,,,
0.99,0.32,-0.32,10078,11568,,,,4,,,
1.01,0.3,-0.22,10051,11689,,,,4,,,
1.02,0.31,-0.22,10141,11581,,,,4,,,
0.98,0.31,-0.25,10082,11613,,,,4,,,
0.99,0.3,-0.31,9934,11507,,,,4,,,
1.01,0.29,-0.31,10050,11604,,,,4,,,
1.01,0.32,-0.32,10083,11604,,,,4,,,
0.99,0.3,-0.32,10059,11662,,,,4,,,
0.98,0.29,-0.29,10107,11480,,,,4,,,
0.99,0.29,-0.28,9972,11580,,,,4,,,
0.96,0.3,-0.31,10073,11626,,,,4,,,
0.94,0.3,-0.28,10079,11716,,,,4,,,
0.95,0.29,-0.34,10198,11621,,,,4,,,
0.96,0.3,-0.35,10102,11625,,,,4,,,
0.94,0.3,-0.3,9956,11495,,,,4,,,
0.99,0.3,-0.24,10101,11719,,,,4,,,
0.99,0.3,-0.29,10172,11622,,,,4,,,
0.96,0.3,-0.26,10078,11615,,,,4,,,
0.99,0.29,-0.31,10260,11734,,,,4,,,
0.96,0.29,-0.32,10045,11645,,,,4,,,
0.95,0.29,-0.31,10072,11483,,,,4,,,
0.96,0.28,-0.3,10007,11602,,,,4,,,
0.98,0.25,-0.36,10069,11626,,,,4,,,
0.96,0.28,-0.35,10088,11677,,,,4,,,
1.01,0.29,-0.35,10220,11700,,,,4,,,
1.02,0.29,-0.31,10118,11628,,,,4,,,
1.01,0.29,-0.29,9918,11511,,,,4,,,
1,0.3,-0.31,10104,11652,,,,4,,,
1,0.3,-0.34,10101,11611,,,,4,,,
1.04,0.3,-0.35,10250,11713,,,,4,,,
1,0.3,-0.34,10098,11521,,,,4,,,
1.01,0.28,-0.34,10051,11608,,,,4,,,
1.02,0.29,-0.29,10073,11587,,,,4,,,
1.04,0.29,-0.31,10168,11650,,,,4,,,
1.01,0.29,-0.35,10106,11578,,,,4,,,
1,0.3,-0.31,9996,11419,,,,4,,,
1,0.28,-0.3,9986,11568,,,,4,,,
1.01,0.29,-0.26,10058,11620,,,,4,,,
1.01,0.28,-0.32,10188,11634,,,,4,,,
0.99,0.28,-0.35,10117,11583,,,,4,,,
0.99,0.28,-0.35,9912,11485,,,,4,,,
1,0.28,-0.36,10037,11600,,,,4,,,
0.98,0.28,-0.35,10059,11578,,,,4,,,
0.94,0.26,-0.28,9994,11501,,,,4,,,
0.95,0.26,-0.29,10000,11582,,,,4,,,
0.99,0.26,-0.26,10076,11611,,,,4,,,
1.01,0.24,-0.32,10076,11748,,,,4,,,
1.02,0.26,-0.3,10153,11544,,,,4,,,
1.01,0.28,-0.31,10038,11626,,,,4,,,
0.99,0.3,-0.3,10067,11605,,,,4,,,
1.01,0.29,-0.26,10251,11730,,,,4,,,
1.02,0.3,-0.31,10047,11658,,,,4,,,
1.02,0.3,-0.3,10088,11645,,,,4,,,
1.04,0.29,-0.25,10194,11731,,,,4,,,
1.02,0.3,-0.29,10084,11616,,,,4,,,
1,0.3,-0.3,10070,11530,,,,4,,,
1.01,0.29,-0.3,10079,11661,,,,4,,,
1.01,0.26,-0.21,10103,11664,,,,4,,,
1.02,0.29,-0.24,10099,11560,,,,4,,,
1.01,0.28,-0.24,10012,11647,,,,4,,,
1.01,0.3,-0.26,10097,11756,,,,4,,,
0.98,0.3,-0.32,10141,11656,,,,4,,,
0.99,0.3,-0.3,10096,11643,,,,4,,,
0.98,0.24,-0.31,10116,11669,,,,4,,,
0.98,0.22,-0.28,10090,11682,,,,4,,,
0.96,0.25,-0.34,10212,11820,,,,4,,,
0.98,0.25,-0.35,10120,11711,,,,4,,,
0.98,0.26,-0.29,10126,11640,,,,4,,,
1,0.22,-0.29,10032,11634,,,,4,,,
0.99,0.21,-0.32,10145,11680,,,,4,,,
1,0.21,-0.32,10268,11814,,,,4,,,
1,0.21,-0.29,10185,11692,,,,4,,,
0.99,0.22,-0.34,10141,11689,,,,4,,,
0.99,0.22,-0.37,10151,11734,,,,4,,,
1,0.21,-0.37,10242,11702,,,,4,,,
1.04,0.21,-0.36,10267,11833,,,,4,,,
1.04,0.24,-0.31,10177,11729,,,,4,,,
1.02,0.21,-0.31,10161,11500,,,,4,,,
1.01,0.22,-0.32,10025,11707,,,,4,,,
1.01,0.25,-0.36,10155,11694,,,,4,,,
1.01,0.25,-0.37,10124,11585,,,,4,,,
1.01,0.24,-0.34,10045,11666,,,,4,,,
0.99,0.21,-0.28,10128,11651,,,,4,,,
1.02,0.22,-0.28,10109,11807,,,,4,,,
1.01,0.24,-0.31,10182,11682,,,,4,,,
1.02,0.26,-0.31,10134,11580,,,,4,,,
1.08,0.25,-0.35,10000,11633,,,,4,,,
1.05,0.25,-0.3,10079,11770,,,,4,,,
0.95,0.24,-0.26,10179,11529,,,,4,,,
0.93,0.25,-0.24,10032,11611,,,,4,,,
0.98,0.29,-0.25,10073,11729,,,,4,,,
1,0.28,-0.22,10187,11634,,,,4,,,
0.99,0.3,-0.21,10078,11529,,,,4,,,
0.98,0.29,-0.2,10042,11582,,,,4,,,
0.99,0.29,-0.25,10097,11641,,,,4,,,
0.98,0.29,-0.24,10174,11485,,,,4,,,
0.98,0.29,-0.22,10043,11588,,,,4,,,
0.95,0.25,-0.22,10066,11590,,,,4,,,
0.98,0.29,-0.25,10210,11716,,,,4,,,
1.02,0.31,-0.26,10036,11621,,,,4,,,
1,0.28,-0.26,10053,11574,,,,4,,,
1.01,0.29,-0.3,10056,11588,,,,4,,,
1.01,0.29,-0.26,10072,11631,,,,4,,,
1.01,0.29,-0.24,10180,11678,,,,4,,,
1.01,0.26,-0.31,10122,11605,,,,4,,,
1.02,0.3,-0.29,10074,11612,,,,4,,,
1.05,0.31,-0.31,10103,11595,,,,4,,,
1.05,0.29,-0.24,10233,11755,,,,4,,,
1.05,0.29,-0.31,10122,11640,,,,4,,,
1,0.3,-0.39,9979,11516,,,,4,,,
1,0.3,-0.39,10090,11662,,,,4,,,
1.02,0.31,-0.36,10152,11472,,,,4,,,
1.02,0.31,-0.32,9980,11591,,,,4,,,
1,0.31,-0.32,10101,11636,,,,4,,,
1.01,0.3,-0.31,10116,11772,,,,4,,,
0.99,0.3,-0.3,10209,11739,,,,4,,,
0.96,0.3,-0.34,10186,11692,,,,4,,,
0.99,0.3,-0.36,10049,11554,,,,4,,,
0.96,0.29,-0.32,10108,11655,,,,4,,,
0.98,0.29,-0.35,10121,11696,,,,4,,,
0.96,0.29,-0.29,10159,11643,,,,4,,,
0.94,0.28,-0.32,10077,11531,,,,4,,,
0.95,0.28,-0.29,10064,11657,,,,4,,,
0.93,0.25,-0.28,10133,11647,,,,4,,,
0.88,0.22,-0.31,10179,11812,,,,4,,,
0.86,0.22,-0.3,10126,11537,,,,4,,,
0.88,0.24,-0.24,10073,11674,,,,4,,,
0.91,0.29,-0.25,10237,11770,,,,4,,,
1.02,0.29,-0.28,10104,11708,,,,4,,,
1.04,0.26,-0.24,10135,11505,,,,4,,,
1.05,0.25,-0.34,10046,11588,,,,4,,,
0.96,0.21,-0.35,10034,11647,,,,4,,,
0.94,0.24,-0.34,10261,11774,,,,4,,,
0.98,0.22,-0.24,10155,11681,,,,4,,,
1.01,0.28,-0.25,10068,11644,,,,4,,,
1.04,0.26,-0.29,10124,11651,,,,4,,,
1,0.28,-0.29,10144,11792,,,,4,,,
1.01,0.29,-0.36,10218,11650,,,,4,,,
1.01,0.25,-0.32,10159,11684,,,,4,,,
1.04,0.24,-0.2,10003,11548,,,,4,,,
1.04,0.25,-0.21,10117,11656,,,,4,,,
1.08,0.25,-0.28,10131,11509,,,,4,,,
1.04,0.26,-0.31,10031,11663,,,,4,,,
1.02,0.28,-0.3,10255,11790,,,,4,,,
1.01,0.28,-0.3,9989,11567,,,,4,,,
1.02,0.26,-0.25,10058,11615,,,,4,,,
1.08,0.28,-0.22,10100,11555,,,,4,,,
1.04,0.26,-0.15,10096,11617,,,,4,,,
1.08,0.29,-0.19,10119,11683,,,,4,,,
1.05,0.29,-0.32,10205,11698,,,,4,,,
1.01,0.29,-0.34,9992,11545,,,,4,,,
0.99,0.28,-0.29,10077,11561,,,,4,,,
1,0.24,-0.25,10081,11641,,,,4,,,
1.01,0.29,-0.25,10188,11780,,,,4,,,
1.05,0.34,-0.24,9961,11529,,,,4,,,
1.02,0.32,-0.26,10099,11657,,,,4,,,
1,0.29,-0.35,10135,11636,,,,4,,,
0.96,0.28,-0.35,10247,11764,,,,4,,,
0.91,0.29,-0.3,10094,11704,,,,4,,,
0.96,0.3,-0.29,10148,11516,,,,4,,,
0.96,0.31,-0.3,10057,11609,,,,4,,,
0.99,0.31,-0.31,10116,11616,,,,4,,,
0.98,0.31,-0.36,10105,11672,,,,4,,,
1,0.28,-0.19,10159,11618,,,,4,,,
1,0.25,-0.22,10104,11520,,,,4,,,
0.96,0.26,-0.26,10085,11623,,,,4,,,
0.96,0.28,-0.28,10096,11636,,,,4,,,
0.96,0.29,-0.3,10187,11606,,,,4,,,
0.99,0.29,-0.28,10068,11608,,,,4,,,
0.99,0.26,-0.29,9960,11466,,,,4,,,
0.96,0.26,-0.24,10044,11575,,,,4,,,
1,0.25,-0.17,10080,11592,,,,4,,,
1.01,0.25,-0.11,10204,11700,,,,4,,,
1.01,0.26,-0.14,10094,11615,,,,4,,,
1.01,0.25,-0.26,10067,11518,,,,4,,,
1,0.28,-0.26,9993,11564,,,,4,,,
0.99,0.28,-0.24,10096,11587,,,,4,,,
1,0.29,-0.21,10091,11793,,,,4,,,
1.06,0.26,-0.15,10201,11648,,,,4,,,
1.02,0.3,-0.2,10069,11521,,,,4,,,
1.02,0.3,-0.24,10085,11604,,,,4,,,
1,0.26,-0.21,10077,11621,,,,4,,,
0.99,0.26,-0.24,10178,11697,,,,4,,,
1.02,0.28,-0.25,10100,11598,,,,4,,,
1.02,0.28,-0.25,10074,11644,,,,4,,,
1.02,0.28,-0.22,10021,11599,,,,4,,,
1,0.24,-0.26,10096,11568,,,,4,,,
1.01,0.26,-0.31,10116,11721,,,,4,,,
1.01,0.28,-0.37,10178,11563,,,,4,,,
1.01,0.28,-0.36,10078,11623,,,,4,,,
0.99,0.28,-0.35,10089,11561,,,,4,,,
0.99,0.29,-0.31,9948,11450,,,,4,,,
0.99,0.3,-0.22,10068,11558,,,,4,,,
0.98,0.31,-0.26,10156,11686,,,,4,,,
0.96,0.35,-0.3,10039,11531,,,,4,,,
0.98,0.39,-0.39,10075,11392,,,,4,,,
0.99,0.36,-0.39,10016,11530,,,,4,,,
0.96,0.32,-0.37,10075,11571,,,,4,,,
0.95,0.34,-0.32,10081,11700,,,,4,,,
0.96,0.34,-0.31,10161,11577,,,,4,,,
0.96,0.34,-0.3,10078,11561,,,,4,,,
0.94,0.35,-0.35,9953,11410,,,,4,,,
0.96,0.36,-0.36,10048,11577,,,,4,,,
0.94,0.35,-0.36,10189,11619,,,,4,,,
0.93,0.32,-0.34,10058,11494,,,,4,,,
0.91,0.31,-0.36,9977,11436,,,,4,,,
0.94,0.3,-0.37,10021,11531,,,,4,,,
0.98,0.31,-0.36,10061,11570,,,,4,,,
0.95,0.31,-0.31,10171,11626,,,,4,,,
1,0.31,-0.35,10084,11556,,,,4,,,
0.98,0.31,-0.32,10071,11361,,,,4,,,
1.01,0.31,-0.36,9982,11498,,,,4,,,
1.04,0.34,-0.3,10201,11661,,,,4,,,
1,0.32,-0.3,10077,11415,,,,4,,,
1,0.32,-0.35,10037,11571,,,,4,,,
1.01,0.32,-0.32,10085,11703,,,,4,,,
0.99,0.36,-0.36,10073,11608,,,,4,,,
1,0.35,-0.36,10092,11446,,,,4,,,
0.98,0.34,-0.39,10020,11589,,,,4,,,
