time(second),IR,RED
437.98,8543,10234
438,8517,10159
438.02,8564,10194
438.04,8464,10179
438.06,8543,10163
438.08,8539,10173
438.1,8524,10125
438.12,8545,10173
438.14,8509,10187
438.16,8466,10145
438.18,8549,10212
438.2,8510,10161
438.22,8560,10189
438.24,8477,10152
438.26,8540,10136
438.28,8575,10220
438.3,8529,10219
438.32,8596,10232
438.34,8512,10233
438.36,8525,10216
438.38,8576,10194
438.4,8532,10216
438.42,8583,10231
438.44,8575,10254
438.46,8543,10263
438.48,8537,10284
438.5,8551,10191
438.52,8577,10215
438.54,8549,10233
438.56,8554,10232
438.58,8538,10185
438.6,8539,10229
438.62,8523,10165
438.64,8559,10135
438.66,8516,10152
438.68,8506,10124
438.7,8565,10182
438.72,8535,10175
438.74,8484,10137
438.76,8534,10200
438.78,8521,10176
438.8,8493,10094
438.82,8546,10155
438.84,8516,10142
438.86,8499,10163
438.88,8505,10128
438.9,8524,10179
438.92,8477,10181
438.94,8495,10094
438.96,8525,10097
438.98,8546,10120
439,8474,10056
439.02,8516,10106
439.04,8488,10124
439.06,8450,10094
439.08,8505,10057
439.1,8514,10081
439.12,8489,10125
439.14,8485,10034
439.16,8502,10071
439.18,8472,10054
439.2,8497,10023
439.22,8498,10092
439.24,8491,10067
439.26,8511,10029
439.28,8478,10102
439.3,8473,10052
439.32,8505,10031
439.34,8442,10038
439.36,8498,10013
439.38,8447,10048
439.4,8452,10039
439.42,8510,10034
439.44,8500,10097
439.46,8485,10053
439.48,8476,10027
439.5,8501,10082
439.52,8473,10106
439.54,8480,10062
439.56,8529,10088
439.58,8494,10123
439.6,8426,10099
439.62,8473,10081
439.64,8533,10112
439.66,8469,10062
439.68,8504,10026
439.7,8427,10057
439.72,8463,10037
439.74,8473,10076
439.76,8434,10038
439.78,8490,10037
439.8,8557,10121
439.82,8491,10191
439.84,8534,10194
439.86,8530,10136
439.88,8541,10115
439.9,8546,10141
439.92,8547,10164
439.94,8543,10156
439.96,8561,10121
439.98,8543,10234
440,8517,10159
440.02,8564,10194
440.04,8464,10179
440.06,8543,10163
440.08,8539,10173
440.1,8524,10125
440.12,8545,10173
440.14,8509,10187
440.16,8466,10145
440.18,8549,10212
440.2,8510,10161
440.22,8560,10189
440.24,8477,10152
440.26,8540,10136
440.28,8575,10220
440.3,8529,10219
440.32,8596,10232
440.34,8512,10233
440.36,8525,10216
440.38,8576,10194
440.4,8532,10216
440.42,8583,10231
440.44,8575,10254
440.46,8543,10263
440.48,8537,10284
440.5,8551,10191
440.52,8577,10215
440.54,8549,10233
440.56,8554,10232
440.58,8538,10185
440.6,8539,10229
440.62,8523,10165
440.64,8559,10135
440.66,8516,10152
440.68,8506,10124
440.7,8565,10182
440.72,8535,10175
440.74,8484,10137
440.76,8534,10200
440.78,8521,10176
440.8,8493,10094
440.82,8546,10155
440.84,8516,10142
440.86,8499,10163
440.88,8505,10128
440.9,8524,10179
440.92,8477,10181
440.94,8495,10094
440.96,8525,10097
440.98,8546,10120
441,8474,10056
441.02,8516,10106
441.04,8488,10124
441.06,8450,10094
441.08,8505,10057
441.1,8514,10081
441.12,8489,10125
441.14,8485,10034
441.16,8502,10071
441.18,8472,10054
441.2,8497,10023
441.22,8498,10092
441.24,8491,10067
441.26,8511,10029
441.28,8478,10102
441.3,8473,10052
441.32,8505,10031
441.34,8442,10038
441.36,8498,10013
441.38,8447,10048
441.4,8452,10039
441.42,8510,10034
441.44,8500,10097
441.46,8485,10053
441.48,8476,10027
441.5,8501,10082
441.52,8473,10106
441.54,8480,10062
441.56,8529,10088
441.58,8494,10123
441.6,8426,10099
441.62,8473,10081
441.64,8533,10112
441.66,8469,10062
441.68,8504,10026
441.7,8427,10057
441.72,8463,10037
441.74,8473,10076
441.76,8434,10038
441.78,8490,10037
441.8,8471,10032
441.82,8498,9998
441.84,8469,10126
441.86,8466,10038
441.88,8527,10078
441.9,8445,10060
441.92,8528,10096
441.94,8487,10031
441.96,8518,10080
441.98,8474,10106
442,8425,10076
442.02,8485,10106
442.04,8446,10034
442.06,8463,10065
442.08,8509,10075
442.1,8491,10107
442.12,8472,10082
442.14,8511,10094
442.16,8490,10138
442.18,8484,10166
442.2,8516,10151
442.22,8483,10170
442.24,8491,10150
442.26,8552,10183
442.28,8491,10139
442.3,8541,10172
442.32,8527,10188
442.34,8468,10152
442.36,8511,10131
442.38,8542,10105
442.4,8534,10211
442.42,8507,10142
442.44,8534,10120
442.46,8530,10241
442.48,8488,10141
442.5,8553,10219
442.52,8522,10220
442.54,8524,10159
442.56,8558,10151
442.58,8519,10256
442.6,8520,10172
442.62,8548,10194
442.64,8568,10231
442.66,8502,10256
442.68,8578,10283
442.7,8541,10185
442.72,8565,10271
442.74,8503,10209
442.76,8547,10174
442.78,8534,10262
442.8,8525,10250
442.82,8560,10209
442.84,8570,10255
442.86,8552,10208
442.88,8535,10316
442.9,8547,10218
442.92,8560,10245
442.94,8543,10307
442.96,8549,10250
442.98,8531,10249
443,8578,10324
443.02,8538,10274
443.04,8546,10272
443.06,8539,10282
443.08,8586,10315
443.1,8563,10317
443.12,8549,10330
443.14,8532,10224
443.16,8553,10218
443.18,8574,10241
443.2,8510,10274
443.22,8539,10223
443.24,8576,10193
443.26,8558,10286
443.28,8523,10232
443.3,8560,10222
443.32,8506,10222
443.34,8566,10211
443.36,8561,10240
443.38,8489,10223
443.4,8534,10195
443.42,8557,10217
443.44,8528,10200
443.46,8573,10218
443.48,8499,10270
443.5,8525,10198
443.52,8566,10143
443.54,8525,10255
443.56,8503,10163
443.58,8526,10189
443.6,8510,10151
443.62,8560,10181
443.64,8503,10210
443.66,8524,10143
443.68,8557,10208
443.7,8515,10189
443.72,8502,10198
443.74,8520,10232
443.76,8510,10182
443.78,8547,10288
443.8,8557,10121
443.82,8491,10191
443.84,8534,10194
443.86,8530,10136
443.88,8541,10115
443.9,8546,10141
443.92,8547,10164
443.94,8543,10156
443.96,8561,10121
443.98,8543,10234
444,8517,10159
444.02,8564,10194
444.04,8464,10179
444.06,8543,10163
444.08,8539,10173
444.1,8524,10125
444.12,8545,10173
444.14,8509,10187
444.16,8466,10145
444.18,8549,10212
444.2,8510,10161
444.22,8560,10189
444.24,8477,10152
444.26,8540,10136
444.28,8575,10220
444.3,8529,10219
444.32,8596,10232
444.34,8512,10233
444.36,8525,10216
444.38,8576,10194
444.4,8532,10216
444.42,8583,10231
444.44,8575,10254
444.46,8543,10263
444.48,8537,10284
444.5,8551,10191
444.52,8577,10215
444.54,8549,10233
444.56,8554,10232
444.58,8538,10185
444.6,8539,10229
444.62,8523,10165
444.64,8559,10135
444.66,8516,10152
444.68,8506,10124
444.7,8565,10182
444.72,8535,10175
444.74,8484,10137
444.76,8534,10200
444.78,8521,10176
444.8,8493,10094
444.82,8546,10155
444.84,8516,10142
444.86,8499,10163
444.88,8505,10128
444.9,8524,10179
444.92,8477,10181
444.94,8495,10094
444.96,8525,10097
444.98,8546,10120
445,8474,10056
445.02,8516,10106
445.04,8488,10124
445.06,8450,10094
445.08,8505,10057
445.1,8514,10081
445.12,8489,10125
445.14,8485,10034
445.16,8502,10071
445.18,8472,10054
445.2,8497,10023
445.22,8498,10092
445.24,8491,10067
445.26,8511,10029
445.28,8478,10102
445.3,8473,10052
445.32,8505,10031
445.34,8442,10038
445.36,8498,10013
445.38,8447,10048
445.4,8452,10039
445.42,8510,10034
445.44,8500,10097
445.46,8485,10053
445.48,8476,10027
445.5,8501,10082
445.52,8473,10106
445.54,8480,10062
445.56,8529,10088
445.58,8494,10123
445.6,8426,10099
445.62,8473,10081
445.64,8533,10112
445.66,8469,10062
445.68,8504,10026
445.7,8427,10057
445.72,8463,10037
445.74,8473,10076
445.76,8434,10038
445.78,8490,10037
445.8,8471,10032
445.82,8498,9998
445.84,8469,10126
445.86,8466,10038
445.88,8527,10078
445.9,8445,10060
445.92,8528,10096
445.94,8487,10031
445.96,8518,10080
445.98,8474,10106
446,8425,10076
446.02,8485,10106
446.04,8446,10034
446.06,8463,10065
446.08,8509,10075
446.1,8491,10107
446.12,8472,10082
446.14,8511,10094
446.16,8490,10138
446.18,8484,10166
446.2,8516,10151
446.22,8483,10170
446.24,8491,10150
446.26,8552,10183
446.28,8491,10139
446.3,8541,10172
446.32,8527,10188
446.34,8468,10152
446.36,8511,10131
446.38,8542,10105
446.4,8534,10211
446.42,8507,10142
446.44,8534,10120
446.46,8530,10241
446.48,8488,10141
446.5,8553,10219
446.52,8522,10220
446.54,8524,10159
446.56,8558,10151
446.58,8519,10256
446.6,8520,10172
446.62,8548,10194
446.64,8568,10231
446.66,8502,10256
446.68,8578,10283
446.7,8541,10185
446.72,8565,10271
446.74,8503,10209
446.76,8547,10174
446.78,8534,10262
446.8,8525,10250
446.82,8560,10209
446.84,8570,10255
446.86,8552,10208
446.88,8535,10316
446.9,8547,10218
446.92,8560,10245
446.94,8543,10307
446.96,8549,10250
446.98,8531,10249
447,8578,10324
447.02,8538,10274
447.04,8546,10272
447.06,8539,10282
447.08,8586,10315
447.1,8563,10317
447.12,8549,10330
447.14,8532,10224
447.16,8553,10218
447.18,8574,10241
447.2,8510,10274
447.22,8539,10223
447.24,8576,10193
447.26,8558,10286
447.28,8523,10232
447.3,8560,10222
447.32,8506,10222
447.34,8566,10211
447.36,8561,10240
447.38,8489,10223
447.4,8534,10195
447.42,8557,10217
447.44,8528,10200
447.46,8573,10218
447.48,8499,10270
447.5,8525,10198
447.52,8566,10143
447.54,8525,10255
447.56,8503,10163
447.58,8526,10189
447.6,8510,10151
447.62,8560,10181
447.64,8503,10210
447.66,8524,10143
447.68,8557,10208
447.7,8515,10189
447.72,8502,10198
447.74,8520,10232
447.76,8510,10182
447.78,8547,10288
447.8,8562,10273
447.82,8534,10290
447.84,8529,10296
447.86,8512,10240
447.88,8484,10208
447.9,8574,10223
447.92,8521,10264
447.94,8515,10246
447.96,8543,10196
447.98,8590,10263
448,8583,10264
448.02,8488,10267
448.04,8592,10200
448.06,8573,10239
448.08,8539,10288
448.1,8524,10231
448.12,8561,10199
448.14,8591,10290
448.16,8538,10284
448.18,8490,10263
448.2,8525,10302
448.22,8534,10268
448.24,8583,10253
448.26,8561,10322
448.28,8529,10247
448.3,8564,10295
448.32,8574,10287
448.34,8508,10195
448.36,8577,10330
448.38,8541,10249
448.4,8519,10237
448.42,8600,10256
448.44,8541,10299
448.46,8572,10228
448.48,8531,10255
448.5,8598,10282
448.52,8575,10273
448.54,8552,10270
448.56,8534,10320
448.58,8517,10276
448.6,8588,10261
448.62,8519,10271
448.64,8526,10281
448.66,8549,10275
448.68,8561,10254
448.7,8574,10287
448.72,8496,10238
448.74,8552,10277
448.76,8541,10298
448.78,8528,10244
448.8,8536,10262
448.82,8485,10225
448.84,8517,10202
448.86,8560,10210
448.88,8514,10268
448.9,8517,10184
448.92,8535,10184
448.94,8486,10179
448.96,8502,10189
448.98,8520,10122
449,8489,10214
449.02,8502,10230
449.04,8508,10149
449.06,8569,10173
449.08,8507,1018557
449.1,8491,10191
449.12,8534,10194
449.14,8530,10136
449.16,8541,10115
449.18,8546,10141
449.2,8547,10164
449.22,8543,10156
449.24,8561,10121
449.26,8543,10234
449.28,8517,10159
449.3,8564,10194
449.32,8464,10179
449.34,8543,10163
449.36,8539,10173
449.38,8524,10125
449.4,8545,10173
449.42,8509,10187
449.44,8466,10145
449.46,8549,10212
449.48,8510,10161
449.5,8560,10189
449.52,8477,10152
449.54,8540,10136
449.56,8575,10220
449.58,8529,10219
449.6,8596,10232
449.62,8512,10233
449.64,8525,10216
449.66,8576,10194
449.68,8532,10216
449.7,8583,10231
449.72,8575,10254
449.74,8543,10263
449.76,8537,10284
449.78,8551,10191
449.8,8577,10215
449.82,8549,10233
449.84,8554,10232
449.86,8538,10185
449.88,8539,10229
449.9,8523,10165
449.92,8559,10135
449.94,8516,10152
449.96,8506,10124
449.98,8565,10182
450,8535,10175
450.02,8484,10137
450.04,8534,10200
450.06,8521,10176
450.08,8493,10094
450.1,8546,10155
450.12,8516,10142
450.14,8499,10163
450.16,8505,10128
450.18,8524,10179
450.2,8477,10181
450.22,8495,10094
450.24,8525,10097
450.26,8546,10120
450.28,8474,10056
450.3,8516,10106
450.32,8488,10124
450.34,8450,10094
450.36,8505,10057
450.38,8514,10081
450.4,8489,10125
450.42,8485,10034
450.44,8502,10071
450.46,8472,10054
450.48,8497,10023
450.5,8498,10092
450.52,8491,10067
450.54,8511,10029
450.56,8478,10102
450.58,8473,10052
450.6,8505,10031
450.62,8442,10038
450.64,8498,10013
450.66,8447,10048
450.68,8452,10039
450.7,8510,10034
450.72,8500,10097
450.74,8485,10053
450.76,8476,10027
450.78,8501,10082
450.8,8473,10106
450.82,8480,10062
450.84,8529,10088
450.86,8494,10123
450.88,8426,10099
450.9,8473,10081
450.92,8533,10112
450.94,8469,10062
450.96,8504,10026
450.98,8427,10057
451,8463,10037
451.02,8473,10076
451.04,8434,10038
451.06,8490,10037
451.08,8471,10032
451.1,8498,9998
451.12,8469,10126
451.14,8466,10038
451.16,8527,10078
451.18,8445,10060
451.2,8528,10096
451.22,8487,10031
451.24,8518,10080
451.26,8474,10106
451.28,8425,10076
451.3,8485,10106
451.32,8446,10034
451.34,8463,10065
451.36,8509,10075
451.38,8491,10107
451.4,8472,10082
451.42,8511,10094
451.44,8490,10138
451.46,8484,10166
451.48,8516,10151
451.5,8483,10170
451.52,8491,10150
451.54,8552,10183
451.56,8491,10139
451.58,8541,10172
451.6,8527,10188
451.62,8468,10152
451.64,8511,10131
451.66,8542,10105
451.68,8534,10211
451.7,8507,10142
451.72,8534,10120
451.74,8530,10241
451.76,8488,10141
451.78,8553,10219
451.8,8522,10220
451.82,8524,10159
451.84,8558,10151
451.86,8519,10256
451.88,8520,10172
451.9,8548,10194
451.92,8568,10231
451.94,8502,10256
451.96,8578,10283
451.98,8541,10185
452,8565,10271
452.02,8503,10209
452.04,8547,10174
452.06,8534,10262
452.08,8525,10250
452.1,8560,10209
452.12,8570,10255
452.14,8552,10208
452.16,8535,10316
452.18,8547,10218
452.2,8560,10245
452.22,8543,10307
452.24,8549,10250
452.26,8531,10249
452.28,8578,10324
452.3,8538,10274
452.32,8546,10272
452.34,8539,10282
452.36,8586,10315
452.38,8563,10317
452.4,8549,10330
452.42,8532,10224
452.44,8553,10218
452.46,8574,10241
452.48,8510,10274
452.5,8539,10223
452.52,8576,10193
452.54,8558,10286
452.56,8523,10232
452.58,8560,10222
452.6,8506,10222
452.62,8566,10211
452.64,8561,10240
452.66,8489,10223
452.68,8534,10195
452.7,8557,10217
452.72,8528,10200
452.74,8573,10218
452.76,8499,10270
452.78,8525,10198
452.8,8566,10143
452.82,8525,10255
452.84,8503,10163
452.86,8526,10189
452.88,8510,10151
452.9,8560,10181
452.92,8503,10210
452.94,8524,10143
452.96,8557,10208
452.98,8515,10189
453,8502,10198
453.02,8520,10232
453.04,8510,10182
453.06,8547,10288
453.08,8562,10273
453.1,8534,10290
453.12,8529,10296
453.14,8512,10240
453.16,8484,10208
453.18,8574,10223
453.2,8521,10264
453.22,8515,10246
453.24,8543,10196
453.26,8590,10263
453.28,8583,10264
453.3,8488,10267
453.32,8592,10200
453.34,8573,10239
453.36,8539,10288
453.38,8524,10231
453.4,8561,10199
453.42,8591,10290
453.44,8538,10284
453.46,8490,10263
453.48,8525,10302
453.5,8534,10268
453.52,8583,10253
453.54,8561,10322
453.56,8529,10247
453.58,8564,10295
453.6,8574,10287
453.62,8508,10195
453.64,8577,10330
453.66,8541,10249
453.68,8519,10237
453.7,8600,10256
453.72,8541,10299
453.74,8572,10228
453.76,8531,10255
453.78,8598,10282
453.8,8575,10273
453.82,8552,10270
453.84,8534,10320
453.86,8517,10276
453.88,8588,10261
453.9,8519,10271
453.92,8526,10281
453.94,8549,10275
453.96,8561,10254
453.98,8574,10287
454,8496,10238
454.02,8552,10277
454.04,8541,10298
454.06,8528,10244
454.08,8536,10262
454.1,8485,10225
454.12,8517,10202
454.14,8560,10210
454.16,8514,10268
454.18,8517,10184
454.2,8535,10184
454.22,8486,10179
454.24,8502,10189
454.26,8520,10122
454.28,8489,10214
454.3,8502,10230
454.32,8508,10149
454.34,8569,10173
454.36,8507,1018557
454.38,8491,10191
454.4,8534,10194
454.42,8530,10136
454.44,8541,10115
454.46,8546,10141
454.48,8547,10164
454.5,8543,10156
454.52,8561,10121
454.54,8543,10234
454.56,8517,10159
454.58,8564,10194
454.6,8464,10179
454.62,8543,10163
454.64,8539,10173
454.66,8524,10125
454.68,8545,10173
454.7,8509,10187
454.72,8466,10145
454.74,8549,10212
454.76,8510,10161
454.78,8560,10189
454.8,8477,10152
454.82,8540,10136
454.84,8575,10220
454.86,8529,10219
454.88,8596,10232
454.9,8512,10233
454.92,8525,10216
454.94,8576,10194
454.96,8532,10216
454.98,8583,10231
455,8575,10254
455.02,8543,10263
455.04,8537,10284
455.06,8551,10191
455.08,8577,10215
455.1,8549,10233
455.12,8554,10232
455.14,8538,10185
455.16,8539,10229
455.18,8523,10165
455.2,8559,10135
455.22,8516,10152
455.24,8506,10124
455.26,8565,10182
455.28,8535,10175
455.3,8484,10137
455.32,8534,10200
455.34,8521,10176
455.36,8493,10094
455.38,8546,10155
455.4,8516,10142
455.42,8499,10163
455.44,8505,10128
455.46,8524,10179
455.48,8477,10181
455.5,8495,10094
455.52,8525,10097
455.54,8546,10120
455.56,8474,10056
455.58,8516,10106
455.6,8488,10124
455.62,8450,10094
455.64,8505,10057
455.66,8514,10081
455.68,8489,10125
455.7,8485,10034
455.72,8502,10071
455.74,8472,10054
455.76,8497,10023
455.78,8498,10092
455.8,8491,10067
455.82,8511,10029
455.84,8478,10102
455.86,8473,10052
455.88,8505,10031
455.9,8442,10038
455.92,8498,10013
455.94,8447,10048
455.96,8452,10039
455.98,8510,10034
456,8500,10097
456.02,8485,10053
456.04,8476,10027
456.06,8501,10082
456.08,8473,10106
456.1,8480,10062
456.12,8529,10088
456.14,8494,10123
456.16,8426,10099
456.18,8473,10081
456.2,8533,10112
456.22,8469,10062
456.24,8504,10026
456.26,8427,10057
456.28,8463,10037
456.3,8473,10076
456.32,8434,10038
456.34,8490,10037
456.36,8471,10032
456.38,8498,9998
456.4,8469,10126
456.42,8466,10038
456.44,8527,10078
456.46,8445,10060
456.48,8528,10096
456.5,8487,10031
456.52,8518,10080
456.54,8474,10106
456.56,8425,10076
456.58,8485,10106
456.6,8446,10034
456.62,8463,10065
456.64,8509,10075
456.66,8491,10107
456.68,8472,10082
456.7,8511,10094
456.72,8490,10138
456.74,8484,10166
456.76,8516,10151
456.78,8483,10170
456.8,8491,10150
456.82,8552,10183
456.84,8491,10139
456.86,8541,10172
456.88,8527,10188
456.9,8468,10152
456.92,8511,10131
456.94,8542,10105
456.96,8534,10211
456.98,8507,10142
457,8534,10120
457.02,8530,10241
457.04,8488,10141
457.06,8553,10219
457.08,8522,10220
457.1,8524,10159
457.12,8558,10151
457.14,8519,10256
457.16,8520,10172
457.18,8548,10194
457.2,8568,10231
457.22,8502,10256
457.24,8578,10283
457.26,8541,10185
457.28,8565,10271
457.3,8503,10209
457.32,8547,10174
457.34,8534,10262
457.36,8525,10250
457.38,8560,10209
457.4,8570,10255
457.42,8552,10208
457.44,8535,10316
457.46,8547,10218
457.48,8560,10245
457.5,8543,10307
457.52,8549,10250
457.54,8531,10249
457.56,8578,10324
457.58,8538,10274
457.6,8546,10272
457.62,8539,10282
457.64,8586,10315
457.66,8563,10317
457.68,8549,10330
457.7,8532,10224
457.72,8553,10218
457.74,8574,10241
457.76,8510,10274
457.78,8539,10223
457.8,8576,10193
457.82,8558,10286
457.84,8523,10232
457.86,8560,10222
457.88,8506,10222
457.9,8566,10211
457.92,8561,10240
457.94,8489,10223
457.96,8534,10195
457.98,8557,10217
458,8528,10200
458.02,8573,10218
458.04,8499,10270
458.06,8525,10198
458.08,8566,10143
458.1,8525,10255
458.12,8503,10163
458.14,8526,10189
458.16,8510,10151
458.18,8560,10181
458.2,8503,10210
458.22,8524,10143
458.24,8557,10208
458.26,8515,10189
458.28,8502,10198
458.3,8520,10232
458.32,8510,10182
458.34,8547,10288
458.36,8562,10273
458.38,8534,10290
458.4,8529,10296
458.42,8512,10240
458.44,8484,10208
458.46,8574,10223
458.48,8521,10264
458.5,8515,10246
458.52,8543,10196
458.54,8590,10263
458.56,8583,10264
458.58,8488,10267
458.6,8592,10200
458.62,8573,10239
458.64,8539,10288
458.66,8524,10231
458.68,8561,10199
458.7,8591,10290
458.72,8538,10284
458.74,8490,10263
458.76,8525,10302
458.78,8534,10268
458.8,8583,10253
458.82,8561,10322
458.84,8529,10247
458.86,8564,10295
458.88,8574,10287
458.9,8508,10195
458.92,8577,10330
458.94,8541,10249
458.96,8519,10237
458.98,8600,10256
459,8541,10299
459.02,8572,10228
459.04,8531,10255
459.06,8598,10282
459.08,8575,10273
459.1,8552,10270
459.12,8534,10320
459.14,8517,10276
459.16,8588,10261
459.18,8519,10271
459.2,8526,10281
459.22,8549,10275
459.24,8561,10254
459.26,8574,10287
459.28,8496,10238
459.3,8552,10277
459.32,8541,10298
459.34,8528,10244
459.36,8536,10262
459.38,8485,10225
459.4,8517,10202
459.42,8560,10210
459.44,8514,10268
459.46,8517,10184
459.48,8535,10184
459.5,8486,10179
459.52,8502,10189
459.54,8520,10122
459.56,8489,10214
459.58,8502,10230
459.6,8508,10149
459.62,8569,10173
459.64,8507,1018631
459.66,8632,10393
459.68,8672,10405
459.7,8612,10431
459.72,8668,10410
459.74,8614,10420
459.76,8623,10391
459.78,8641,10366
459.8,8615,10398
459.82,8623,10481
459.84,8619,10411
459.86,8665,10425
459.88,8632,10484
459.9,8640,10396
459.92,8659,10446
459.94,8703,10423
459.96,8664,10442
459.98,8595,10413
460,8664,10422
460.02,8610,10469
460.04,8609,10401
460.06,8641,10334
460.08,8664,10427
460.1,8610,10376
460.12,8650,10335
460.14,8623,10361
460.16,8652,10385
460.18,8629,10389
460.2,8601,10328
460.22,8645,10387
460.24,8594,10358
460.26,8590,10339
460.28,8636,10391
460.3,8585,10364
460.32,8584,10329
460.34,8621,10359
460.36,8575,10384
460.38,8560,10369
460.4,8608,10429
460.42,8581,10383
460.44,8561,10333
460.46,8636,10341
460.48,8576,10382
460.5,8563,10354
460.52,8598,10315
460.54,8619,10366
460.56,8601,10355
460.58,8554,10340
460.6,8607,10324
460.62,8574,10398
460.64,8586,10287
460.66,8553,10380
460.68,8573,10372
460.7,8573,10391
460.72,8560,10344
460.74,8612,10337
460.76,8554,10389
460.78,8575,10384
460.8,8566,10346
460.82,8579,10298
460.84,8619,10334
460.86,8587,10319
460.88,8591,10298
460.9,8580,10284
460.92,8620,10400
460.94,8570,10344
460.96,8626,10294
460.98,8604,10418
461,8561,10348
461.02,8557,10386
461.04,8572,10348
461.06,8615,10317
461.08,8603,10421
461.1,8569,10378
461.12,8562,10347
461.14,8618,10386
461.16,8574,10404
461.18,8580,10389
461.2,8613,10382
461.22,8565,10429
461.24,8557,10392
461.26,8601,10315
461.28,8625,10442
461.3,8581,10414
461.32,8520,10388
461.34,8574,10366
461.36,8631,10355
461.38,8597,10420
461.4,8597,10428
461.42,8629,10417
461.44,8600,10448
461.46,8599,10379
461.48,8634,10419
461.5,8636,10449
461.52,8570,10380
461.54,8613,10402
461.56,8610,10504
461.58,8600,10412
461.6,8610,10421
461.62,8641,10424
461.64,8631,10341
461.66,8632,10393
461.68,8672,10405
461.7,8612,10431
461.72,8668,10410
461.74,8614,10420
461.76,8623,10391
461.78,8641,10366
461.8,8615,10398
461.82,8623,10481
461.84,8619,10411
461.86,8665,10425
461.88,8632,10484
461.9,8640,10396
461.92,8659,10446
461.94,8703,10423
461.96,8664,10442
461.98,8595,10413
462,8664,10422
462.02,8610,10469
462.04,8609,10401
462.06,8641,10334
462.08,8664,10427
462.1,8610,10376
462.12,8650,10335
462.14,8623,10361
462.16,8652,10385
462.18,8629,10389
462.2,8601,10328
462.22,8645,10387
462.24,8594,10358
462.26,8590,10339
462.28,8636,10391
462.3,8585,10364
462.32,8584,10329
462.34,8621,10359
462.36,8575,10384
462.38,8560,10369
462.4,8608,10429
462.42,8581,10383
462.44,8561,10333
462.46,8636,10341
462.48,8576,10382
462.5,8563,10354
462.52,8598,10315
462.54,8619,10366
462.56,8601,10355
462.58,8554,10340
462.6,8607,10324
462.62,8574,10398
462.64,8586,10287
462.66,8553,10380
462.68,8573,10372
462.7,8573,10391
462.72,8560,10344
462.74,8612,10337
462.76,8554,10389
462.78,8575,10384
462.8,8566,10346
462.82,8579,10298
462.84,8619,10334
462.86,8587,10319
462.88,8591,10298
462.9,8580,10284
462.92,8620,10400
462.94,8570,10344
462.96,8626,10294
462.98,8604,10418
463,8561,10348
463.02,8557,10386
463.04,8572,10348
463.06,8615,10317
463.08,8603,10421
463.1,8569,10378
463.12,8562,10347
463.14,8618,10386
463.16,8574,10404
463.18,8580,10389
463.2,8613,10382
463.22,8565,10429
463.24,8557,10392
463.26,8601,10315
463.28,8625,10442
463.3,8581,10414
463.32,8520,10388
463.34,8574,10366
463.36,8631,10355
463.38,8597,10420
463.4,8597,10428
463.42,8629,10417
463.44,8600,10448
463.46,8599,10379
463.48,8634,10419
463.5,8636,10449
463.52,8570,10380
463.54,8613,10402
463.56,8610,10504
463.58,8600,10412
463.6,8610,10421
463.62,8641,10424
463.64,8626,10412
463.66,8669,10431
463.68,8617,10475
463.7,8571,10421
463.72,8636,10508
463.74,8603,10410
463.76,8555,10516
463.78,8583,10448
463.8,8576,10453
463.82,8605,10442
463.84,8625,10416
463.86,8673,10436
463.88,8611,10554
463.9,8591,10453
463.92,8650,10511
463.94,8604,10504
463.96,8584,10451
463.98,8652,10513
464,8605,10502
464.02,8584,10443
464.04,8634,10529
464.06,8592,10474
464.08,8629,10492
464.1,8620,10439
464.12,8676,10509
464.14,8613,10494
464.16,8585,10440
464.18,8665,10543
464.2,8598,10466
464.22,8653,10539
464.24,8620,10519
464.26,8555,10465
464.28,8645,10459
464.3,8616,10545
464.32,8645,10467
464.34,8614,10501
464.36,8602,10493
464.38,8589,10415
464.4,8640,10399
464.42,8612,10505
464.44,8606,10441
464.46,8598,10430
464.48,8620,10438
464.5,8572,10489
464.52,8577,10461
464.54,8591,10419
464.56,8630,10410
464.58,8586,10509
464.6,8591,10426
464.62,8618,10454
464.64,8621,10479
464.66,8565,10446
464.68,8598,10403
464.7,8634,10471
464.72,8572,10443
464.74,8627,10445
464.76,8629,10474
464.78,8569,10452
464.8,8627,10437
464.82,8599,10521
464.84,8588,10452
464.86,8588,10436
464.88,8620,10516
464.9,8614,10409
464.92,8641,10510
464.94,8593,10488
464.96,8593,10492
464.98,8596,10434
465,8619,10511
465.02,8591,10503
465.04,8569,10464
465.06,8643,10471
465.08,8598,10497
465.1,8585,10486
465.12,8614,10405
465.14,8634,10458
465.16,8656,10461
465.18,8550,10470
465.2,8625,10472
465.22,8601,10491
465.24,8562,10470
465.26,8610,10462
465.28,8628,10482
465.3,8634,10466
465.32,8636,10467
465.34,8588,10445
465.36,8636,10458
465.38,8627,10511
465.4,8573,10484
465.42,8635,10496
465.44,8618,10504
465.46,8638,10422
465.48,8611,10556
465.5,8581,10478
465.52,8586,10450
465.54,8568,10476
465.56,8627,10450
465.58,8608,10488
465.6,8584,10524
465.62,8596,10451
465.64,8631,10341
465.66,8632,10393
465.68,8672,10405
465.7,8612,10431
465.72,8668,10410
465.74,8614,10420
465.76,8623,10391
465.78,8641,10366
465.8,8615,10398
465.82,8623,10481
465.84,8619,10411
465.86,8665,10425
465.88,8632,10484
465.9,8640,10396
465.92,8659,10446
465.94,8703,10423
465.96,8664,10442
465.98,8595,10413
466,8664,10422
466.02,8610,10469
466.04,8609,10401
